player_id,season,player_name,position,team,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,snap_pct_mean,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_adot,pfr_ybc,pfr_ybc_per_rec,pfr_yac,pfr_yac_per_rec,pfr_broken_tackles,pfr_rec_per_broken_tackle,pfr_drops,pfr_first_downs,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,play_share_part,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,target_epa,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,rz_target_share_of_own,third_down_conv_rate
00-0022921,2018,Larry Fitzgerald,WR,ARI,1,16,112,69,734,6,1033,205,39,1.6673362071169222,0,0,0,185.68,473,3979,495,355,473,3979,355,16,16.0,872.0,942.0,0.918125,1.0,893.0,526.0,310.0,970.0,559.0,339.0,112.0,69.0,9.2,529.0,7.7,205.0,3.0,3.0,23.0,2.0,39.0,6.33892156862745,2.26101110864127,9.59696428571429,27.1010458584208,3.21550724637681,2.53908663616696,0.676420610209852,61.6071428571429,112.0,14.0,6.0,10.0,11.0,32.0,12.0,0.6143362071169416,0.23678646934460887,0.2596129680824328,0.23678646934460887,0.2596129680824328,0.0,0.0,1.0,0.5369087816746162,0.7105517909002904,9.223214285714286,0.6160714285714286,0.014886930420686806,,10.63768115942029,0.9256900212314225,54.5,0.9409660107334525,0.9144542772861357,0.9206185567010309,7.0,4.3125,45.875,0.375,64.5625,11.605,0.0,0.0,0.0,526.0,32.875,0.21292775665399238,1.3954372623574145,0.017857142857142856,0.005485144706401264,0.875,0.375,0.625,0.6875,2.0,0.09821428571428571,0.125,0.375
00-0033871,2018,Corey Davis,WR,TEN,1,16,112,65,891,4,1159,267,47,30.04738673886263,6,55,0,183.6,425,3265,437,454,425,3265,454,16,16.0,872.0,986.0,0.883125,0.0,897.0,485.0,357.0,1017.0,519.0,427.0,112.0,65.0,10.3,624.0,9.6,267.0,4.1,5.0,13.0,6.0,47.0,6.07924528301887,3.05119810398252,10.2547321428571,35.8507822352075,4.34553846153846,3.65969496555099,0.685843495987472,58.0357142857143,112.0,15.0,9.0,9.0,16.0,45.0,20.0,30.047386738862663,0.2635294117647059,0.35497702909647777,0.2635294117647059,0.35497702909647777,0.013215859030837005,0.013215859030837005,1.0,0.6437780380145932,0.7687661777394306,10.348214285714286,0.5803571428571429,0.2682802387398449,9.166666666666666,13.707692307692307,0.8843813387423936,54.5,0.9344894026974951,0.8360655737704918,0.8820058997050148,7.0,4.0625,55.6875,0.25,72.4375,11.475,0.375,3.4375,0.0,485.0,30.3125,0.2309278350515464,1.8371134020618556,0.05357142857142857,0.2682802387398452,0.9375,0.5625,0.5625,1.0,2.8125,0.14285714285714285,0.13392857142857142,0.4444444444444444
00-0031387,2018,Eric Ebron,TE,IND,1,16,110,66,750,13,1038,250,39,34.16760356016694,3,-8,1,222.2,634,4856,644,408,634,4856,408,16,16.0,634.0,1136.0,0.550625,1.0,650.0,463.0,130.0,1169.0,684.0,381.0,110.0,66.0,9.5,500.0,7.6,250.0,3.8,0.0,,9.0,39.0,5.75315217391304,3.38087739271302,9.85818181818182,21.9949170728343,3.86318181818182,3.75030533807428,0.112876480107538,60.0,110.0,21.0,6.0,17.0,12.0,31.0,16.0,34.167603560166945,0.17350157728706625,0.21375617792421747,0.17350157728706625,0.21375617792421747,0.007352941176470588,0.007352941176470588,1.0,0.4098816904775516,0.7225433526011561,9.436363636363636,0.6,0.3106145778196994,-2.6666666666666665,11.363636363636363,0.5580985915492958,39.625,0.6769005847953217,0.34120734908136485,0.5560307955517536,6.875,4.125,46.875,0.8125,64.875,13.8875,0.1875,-0.5,0.0625,463.0,28.9375,0.23758099352051837,1.6198704103671706,0.08181818181818182,0.3106145778196995,1.3125,0.375,1.0625,0.75,1.9375,0.10909090909090909,0.19090909090909092,0.5161290322580645
00-0027150,2018,Julian Edelman,WR,NE,1,12,108,74,850,6,831,348,41,25.839308098001545,9,107,0,207.42000000000002,423,3344,439,364,556,4489,478,16,12.0,747.0,854.0,0.8741666666666666,54.0,764.0,437.0,286.0,1144.0,599.0,471.0,108.0,74.0,7.7,502.0,6.8,348.0,4.7,4.0,18.5,8.0,41.0,6.2270652173913,3.25356772212048,7.70092592592593,19.1647425882657,4.97986486486487,4.65730159732552,0.32256326753935,68.5185185185185,108.0,20.0,11.0,5.0,7.0,22.0,9.0,25.83930809800154,0.2553191489361702,0.24850478468899523,0.19424460431654678,0.18511918021831142,0.024725274725274724,0.01882845188284519,0.75,0.556932072686552,1.022864019253911,7.694444444444445,0.6851851851851852,0.23925285275927358,11.88888888888889,11.486486486486486,0.8747072599531616,62.25,0.7295492487479132,0.6072186836518046,0.6678321678321678,9.0,6.166666666666667,70.83333333333333,0.5,69.25,17.285,0.75,8.916666666666666,0.0,437.0,36.416666666666664,0.2471395881006865,1.9450800915331807,0.07407407407407407,0.2392528527592735,1.6666666666666667,0.9166666666666666,0.4166666666666667,0.5833333333333334,1.8333333333333333,0.06481481481481481,0.18518518518518517,0.4090909090909091
00-0033009,2018,Tyler Boyd,WR,CIN,1,14,108,76,1028,7,1008,418,54,72.99665160286108,2,3,0,221.1,487,3997,499,317,529,4359,359,16,14.0,773.0,901.0,0.8671428571428572,0.0,801.0,499.0,234.0,1038.0,603.0,339.0,108.0,76.0,9.3,610.0,8.0,418.0,5.5,1.0,76.0,5.0,54.0,5.64127659574468,2.91572264605668,9.37851851851852,22.9261071701803,5.79473684210526,5.04301025938521,0.751726582720059,70.3703703703704,108.0,10.0,3.0,4.0,12.0,41.0,22.0,72.99665160286108,0.22176591375770022,0.2521891418563923,0.20415879017013233,0.23124569855471439,0.006309148264984227,0.005571030640668524,0.875,0.509181269936025,1.0198412698412698,9.333333333333334,0.7037037037037037,0.6758949222487137,1.5,13.526315789473685,0.8579356270810211,55.214285714285715,0.8275290215588723,0.6902654867256637,0.7716763005780347,7.714285714285714,5.428571428571429,73.42857142857143,0.5,72.0,15.792857142857143,0.14285714285714285,0.21428571428571427,0.0,499.0,35.642857142857146,0.21643286573146292,2.0601202404809618,0.046296296296296294,0.6758949222487137,0.7142857142857143,0.21428571428571427,0.2857142857142857,0.8571428571428571,2.9285714285714284,0.1111111111111111,0.09259259259259259,0.5365853658536586
00-0031544,2018,Amari Cooper,WR,DAL,2,15,107,75,1005,7,1048,415,53,28.44602030670078,2,20,0,215.5,540,3685,554,388,517,3984,439,16,15.0,834.0,1046.0,0.7906666666666666,3.0,855.0,542.0,245.0,2178.0,1221.0,785.0,107.0,75.0,9.7,590.0,7.9,415.0,5.5,2.0,37.5,6.0,53.0,5.98196078431373,2.90151313554534,9.91177570093458,28.864744817976,5.74346666666667,3.77865382778216,1.96481283888451,70.0934579439252,107.0,13.0,8.0,8.0,18.0,30.0,17.0,28.44602030670071,0.19814814814814816,0.28439620081411127,0.20696324951644102,0.26305220883534136,0.005154639175257732,0.004555808656036446,0.9375,0.4962995627921001,0.958969465648855,9.794392523364486,0.7009345794392523,0.2658506570719699,10.0,13.4,0.7973231357552581,55.6,0.4438984438984439,0.31210191082802546,0.3925619834710744,7.133333333333334,5.0,67.0,0.4666666666666667,69.86666666666666,14.366666666666667,0.13333333333333333,1.3333333333333333,0.0,542.0,36.13333333333333,0.1974169741697417,1.8542435424354244,0.056074766355140186,0.26585065707196925,0.8666666666666667,0.5333333333333333,0.5333333333333333,1.2,2.0,0.16822429906542055,0.12149532710280374,0.5666666666666667
00-0032385,2018,Sterling Shepard,WR,NYG,1,16,107,66,872,4,1082,309,47,35.707296759389514,3,33,0,182.5,574,4373,583,354,574,4373,354,16,16.0,934.0,1027.0,0.91125,9.0,961.0,603.0,307.0,1062.0,638.0,359.0,107.0,66.0,10.1,563.0,8.5,309.0,4.7,1.0,66.0,5.0,47.0,5.88626262626263,3.13834228193906,10.3770093457944,25.9569573734927,5.15545454545455,4.55069944186021,0.604755103594335,61.6822429906542,107.0,19.0,8.0,12.0,15.0,35.0,17.0,34.65429675938947,0.18641114982578397,0.24742739538074549,0.18641114982578397,0.24742739538074549,0.00847457627118644,0.00847457627118644,1.0,0.4528159015051978,0.8059149722735675,10.11214953271028,0.616822429906542,0.33371305382607025,11.0,13.212121212121213,0.9094449853943525,58.375,0.945141065830721,0.8551532033426184,0.9048964218455744,6.6875,4.125,54.5,0.25,67.625,11.40625,0.1875,2.0625,0.0,603.0,37.6875,0.17744610281923714,1.4461028192371477,0.04672897196261682,0.3238719323307427,1.1875,0.5,0.75,0.9375,2.1875,0.14018691588785046,0.17757009345794392,0.4857142857142857
00-0032009,2018,Adam Humphries,WR,TB,1,16,105,76,816,5,661,415,48,38.97349099955333,2,11,0,188.7,619,6642,625,389,619,6642,389,16,16.0,781.0,1115.0,0.699375,66.0,798.0,566.0,177.0,1143.0,726.0,333.0,105.0,76.0,6.2,393.0,5.2,423.0,5.6,7.0,10.9,5.0,48.0,6.53873684210526,3.56435032400601,6.07352380952381,9.66208753331323,5.70157894736842,5.06930698075643,0.632271966611987,72.3809523809524,105.0,14.0,6.0,5.0,1.0,28.0,14.0,39.92049099955332,0.16962843295638125,0.09951821740439627,0.16962843295638125,0.09951821740439627,0.005141388174807198,0.005141388174807198,1.0,0.3241054016176492,1.2344931921331317,6.295238095238095,0.7238095238095238,0.3711761047576507,5.5,10.736842105263158,0.7004484304932735,48.8125,0.7796143250688705,0.5315315315315315,0.6981627296587927,6.5625,4.75,51.0,0.3125,41.3125,11.79375,0.125,0.6875,0.0,566.0,35.375,0.1855123674911661,1.441696113074205,0.047619047619047616,0.3801951523766983,0.875,0.375,0.3125,0.0625,1.75,0.009523809523809525,0.13333333333333333,0.5
00-0033891,2018,Zay Jones,WR,BUF,1,16,102,56,652,7,1226,142,33,0.490976857578203,1,0,0,165.2,479,4943,498,468,479,4943,468,16,16.0,941.0,1059.0,0.891875,2.0,959.0,553.0,344.0,1089.0,596.0,411.0,102.0,56.0,12.0,510.0,9.1,142.0,2.5,1.0,56.0,3.0,33.0,6.18081632653061,2.75672932413413,12.6841176470588,25.9252728227284,2.57482142857143,2.33502760077342,0.239793827798012,54.9019607843137,102.0,17.0,4.0,10.0,20.0,45.0,12.0,-0.5620231424218085,0.21294363256784968,0.2480275136556747,0.21294363256784968,0.2480275136556747,0.002136752136752137,0.002136752136752137,1.0,0.4930347084107468,0.531810766721044,12.019607843137255,0.5490196078431373,0.004813498603707872,0.0,11.642857142857142,0.8885741265344664,58.8125,0.9278523489932886,0.8369829683698297,0.8806244260789715,6.375,3.5,40.75,0.4375,76.625,10.325,0.0625,0.0,0.0,553.0,34.5625,0.1844484629294756,1.1790235081374323,0.029411764705882353,-0.005510030808056946,1.0625,0.25,0.625,1.25,2.8125,0.19607843137254902,0.16666666666666666,0.26666666666666666
00-0027061,2018,Jared Cook,TE,LV,1,16,101,68,896,6,840,343,46,27.62926222780628,0,0,0,193.6,530,3785,556,387,530,3785,387,16,16.0,767.0,1042.0,0.73125,1.0,793.0,504.0,226.0,1078.0,610.0,378.0,101.0,68.0,8.3,553.0,8.1,343.0,5.0,4.0,17.0,9.0,46.0,5.58236111111111,2.96524391333844,8.0190099009901,22.0431980491204,5.73397058823529,4.72017959741477,1.01379099082052,67.3267326732673,101.0,15.0,11.0,8.0,12.0,31.0,17.0,27.629262227806276,0.19056603773584907,0.22192866578599735,0.19056603773584907,0.22192866578599735,0.0,0.0,1.0,0.4411991226539717,1.0666666666666667,8.316831683168317,0.6732673267326733,0.2735570517604582,,13.176470588235293,0.736084452975048,47.9375,0.8262295081967214,0.5978835978835979,0.735621521335807,6.3125,4.25,56.0,0.375,52.5,12.1,0.0,0.0,0.0,504.0,31.5,0.2003968253968254,1.7777777777777777,0.0891089108910891,0.2735570517604582,0.9375,0.6875,0.5,0.75,1.9375,0.1188118811881188,0.1485148514851485,0.5483870967741935
00-0033839,2018,Dede Westbrook,WR,JAX,1,16,101,66,717,5,852,362,39,22.027247968129032,9,98,0,181.5,524,3777,536,416,524,3777,416,16,16.0,805.0,1040.0,0.78125,83.0,819.0,554.0,230.0,1067.0,645.0,365.0,101.0,66.0,8.0,355.0,5.4,362.0,5.5,5.0,13.2,6.0,40.0,6.12842696629214,3.5126726115133,8.4630693069307,23.084173229197,5.73984848484848,4.6243699474804,1.11547853736809,65.3465346534654,101.0,13.0,7.0,6.0,12.0,33.0,19.0,23.92124796812903,0.19274809160305342,0.2255758538522637,0.19274809160305342,0.2255758538522637,0.021634615384615384,0.021634615384615384,1.0,0.44702523510116476,0.8415492957746479,8.435643564356436,0.6534653465346535,0.2180915640408815,10.88888888888889,10.863636363636363,0.7740384615384616,50.3125,0.8589147286821706,0.6301369863013698,0.767572633552015,6.3125,4.125,44.8125,0.3125,53.25,11.34375,0.5625,6.125,0.0,554.0,34.625,0.18231046931407943,1.2942238267148014,0.0594059405940594,0.23684403928840625,0.8125,0.4375,0.375,0.75,2.0625,0.1188118811881188,0.12871287128712872,0.5757575757575758
00-0026986,2018,Michael Crabtree,WR,BAL,1,16,100,54,607,3,1091,129,35,-3.9347388078333725,0,0,0,132.7,539,4803,556,547,539,4803,547,16,16.0,805.0,1189.0,0.675625,0.0,827.0,500.0,262.0,1222.0,608.0,512.0,100.0,54.0,10.9,478.0,8.9,129.0,2.4,1.0,54.0,9.0,35.0,5.29928571428571,2.83181790066371,10.8181,23.3562474901658,2.70037037037037,3.2742649693518,-0.573894598981429,54.0,100.0,11.0,6.0,8.0,15.0,29.0,8.0,-3.934738807833363,0.18552875695732837,0.22714969810535082,0.18552875695732837,0.22714969810535082,0.0,0.0,1.0,0.4372979241097381,0.5563703024747938,10.91,0.54,-0.039347388078333725,,11.24074074074074,0.6770395290159799,50.3125,0.8223684210526315,0.51171875,0.676759410801964,6.25,3.375,37.9375,0.1875,68.1875,8.29375,0.0,0.0,0.0,500.0,31.25,0.2,1.214,0.09,-0.03934738807833363,0.6875,0.375,0.5,0.9375,1.8125,0.15,0.11,0.27586206896551724
00-0027685,2018,Emmanuel Sanders,WR,DEN,1,12,98,71,868,4,943,297,36,18.678641149075688,4,53,1,198.22,398,3175,413,297,564,4396,393,16,12.0,658.0,781.0,0.8383333333333334,0.0,668.0,411.0,215.0,1096.0,632.0,382.0,98.0,71.0,9.5,571.0,8.0,297.0,4.2,6.0,11.8,3.0,37.0,6.15021276595745,3.24684846238928,9.33897959183673,20.929408240317,4.59239436619718,4.1307154987282,0.461678867468986,72.4489795918367,98.0,11.0,5.0,4.0,16.0,14.0,6.0,18.678641149075702,0.24623115577889448,0.297007874015748,0.17375886524822695,0.21451319381255687,0.013468013468013467,0.010178117048346057,0.75,0.5772522454793653,0.9204665959703076,9.622448979591837,0.7244897959183674,0.1905983790722009,13.25,12.225352112676056,0.8425096030729834,54.833333333333336,0.6503164556962026,0.56282722513089,0.6094890510948905,8.166666666666666,5.916666666666667,72.33333333333333,0.3333333333333333,78.58333333333333,16.518333333333334,0.3333333333333333,4.416666666666667,0.08333333333333333,411.0,34.25,0.2384428223844282,2.1119221411192215,0.030612244897959183,0.19059837907220104,0.9166666666666666,0.4166666666666667,0.3333333333333333,1.3333333333333333,1.1666666666666667,0.16326530612244897,0.11224489795918367,0.42857142857142855
00-0031051,2018,John Brown,WR,BAL,1,16,97,42,715,5,1583,156,28,16.295025026528155,3,4,0,143.9,539,4803,556,547,539,4803,547,16,16.0,757.0,1189.0,0.636875,0.0,776.0,479.0,239.0,1222.0,608.0,512.0,97.0,42.0,16.3,559.0,13.3,156.0,3.7,1.0,42.0,6.0,28.0,5.68315217391304,2.34366567435233,16.3410309278351,34.2218326431739,4.0952380952381,3.48820407052014,0.607034024717954,43.298969072165,97.0,15.0,7.0,14.0,29.0,29.0,8.0,17.242025026528125,0.17996289424860853,0.32958567561940455,0.17996289424860853,0.32958567561940455,0.005484460694698354,0.005484460694698354,1.0,0.500654314306496,0.4516740366392925,16.31958762886598,0.4329896907216495,0.16798994872709438,1.3333333333333333,17.023809523809526,0.6366694701429773,47.3125,0.787828947368421,0.466796875,0.6350245499181669,6.0625,2.625,44.6875,0.3125,98.9375,8.99375,0.1875,0.25,0.0,479.0,29.9375,0.20250521920668058,1.4926931106471817,0.061855670103092786,0.17775283532503222,0.9375,0.4375,0.875,1.8125,1.8125,0.29896907216494845,0.15463917525773196,0.27586206896551724
00-0031549,2018,Nelson Agholor,WR,PHI,1,16,97,64,736,4,1006,345,28,31.435255473790377,3,32,0,165.4,592,4457,599,398,592,4457,398,16,16.0,982.0,1092.0,0.8975,1.0,1001.0,596.0,343.0,1119.0,652.0,384.0,97.0,64.0,9.5,386.0,6.0,350.0,5.5,3.0,21.3,3.0,28.0,6.23829268292683,3.44524326465049,10.4737113402062,23.0817990148858,5.97515625,5.1817518617759,0.7934043882241,65.979381443299,97.0,12.0,6.0,4.0,21.0,21.0,9.0,31.4352554737904,0.16385135135135134,0.22571236257572358,0.16385135135135134,0.22571236257572358,0.007537688442211055,0.007537688442211055,1.0,0.4037756808300335,0.731610337972167,10.371134020618557,0.6597938144329897,0.32407479869886985,10.666666666666666,11.5,0.8992673992673993,61.375,0.9141104294478528,0.8932291666666666,0.8945487042001787,6.0625,4.0,46.0,0.25,62.875,10.3375,0.1875,2.0,0.0,596.0,37.25,0.16275167785234898,1.2348993288590604,0.030927835051546393,0.32407479869887007,0.75,0.375,0.25,1.3125,1.3125,0.21649484536082475,0.12371134020618557,0.42857142857142855
00-0030663,2018,Willie Snead,WR,BAL,1,15,95,62,651,1,770,282,37,5.160202622187208,1,13,0,134.4,515,4603,531,504,539,4803,547,16,16.0,821.0,1189.0,0.68875,5.0,839.0,438.0,338.0,1222.0,608.0,512.0,95.0,62.0,8.1,369.0,6.0,282.0,4.5,9.0,6.9,5.0,37.0,5.39541176470588,3.13889641373861,8.31115789473684,17.0465782053552,4.83322580645161,4.55610006038366,0.277125746067951,65.2631578947369,95.0,7.0,0.0,1.0,8.0,25.0,14.0,5.16020262218723,0.18446601941747573,0.1672822072561373,0.17625231910946196,0.16031646887362067,0.001984126984126984,0.0018281535648994515,0.9375,0.3937965742055097,0.8454545454545455,8.105263157894736,0.6526315789473685,0.05431792233881272,13.0,10.5,0.6904962153069807,51.3125,0.7203947368421053,0.66015625,0.6865793780687398,6.333333333333333,4.133333333333334,43.4,0.06666666666666667,51.333333333333336,8.96,0.06666666666666667,0.8666666666666667,0.0,438.0,29.2,0.21689497716894976,1.4863013698630136,0.05263157894736842,0.05431792233881295,0.4666666666666667,0.0,0.06666666666666667,0.5333333333333333,1.6666666666666667,0.08421052631578947,0.07368421052631578,0.56
00-0033921,2018,Chris Godwin Jr.,WR,TB,1,16,95,59,842,7,1109,245,48,34.13441275819409,0,0,0,185.2,619,6642,625,389,619,6642,389,16,16.0,717.0,1115.0,0.6425,5.0,730.0,450.0,235.0,1143.0,726.0,333.0,95.0,59.0,11.7,597.0,10.1,245.0,4.2,2.0,29.5,3.0,48.0,6.24483146067416,2.58931014865695,11.9024210526316,17.1316757143312,4.58389830508475,3.59296895627645,0.990929348808296,62.1052631578947,94.0,16.0,11.0,15.0,10.0,25.0,13.0,34.780288216246454,0.15347334410339256,0.166967780788919,0.15347334410339256,0.166967780788919,0.0,0.0,1.0,0.34708746270733215,0.7592425608656447,11.673684210526316,0.6210526315789474,0.3593096079809904,,14.271186440677965,0.6430493273542601,44.8125,0.6198347107438017,0.7057057057057057,0.6386701662292213,5.9375,3.6875,52.625,0.4375,69.3125,11.575,0.0,0.0,0.0,450.0,28.125,0.2111111111111111,1.8711111111111112,0.031578947368421054,0.37000306613028144,1.0,0.6875,0.9375,0.625,1.5625,0.10638297872340426,0.1702127659574468,0.52
00-0029632,2018,Mohamed Sanu,WR,ATL,1,16,94,66,838,4,754,401,41,46.01487200983831,7,44,0,182.4,604,5270,617,351,604,5270,351,16,16.0,830.0,1060.0,0.780625,3.0,844.0,572.0,228.0,1082.0,681.0,335.0,94.0,66.0,8.0,437.0,6.6,401.0,6.1,4.0,16.5,3.0,40.0,5.71047619047619,3.03173295181067,7.91117021276596,14.2325903639823,6.13621212121212,4.91092105142604,1.22529106978608,70.2127659574468,94.0,6.0,3.0,3.0,9.0,26.0,16.0,45.90887200983832,0.15562913907284767,0.1430740037950664,0.15562913907284767,0.1430740037950664,0.019943019943019943,0.019943019943019943,1.0,0.333595511265818,1.1114058355437666,8.02127659574468,0.7021276595744681,0.48951991499827985,6.285714285714286,12.696969696969697,0.7830188679245284,51.875,0.8399412628487518,0.6805970149253732,0.7800369685767098,5.875,4.125,52.375,0.25,47.125,11.4,0.4375,2.75,0.0,572.0,35.75,0.16433566433566432,1.465034965034965,0.031914893617021274,0.4883922554238119,0.375,0.1875,0.1875,0.5625,1.625,0.09574468085106383,0.06382978723404255,0.6153846153846154
00-0031428,2018,Allen Robinson,WR,CHI,1,13,94,55,754,4,1141,216,36,21.359216246284397,1,9,0,153.3,429,3792,437,372,504,4502,468,16,13.0,765.0,890.0,0.8607692307692307,7.0,780.0,448.0,281.0,1105.0,587.0,421.0,94.0,55.0,12.0,538.0,9.8,216.0,3.9,5.0,11.0,3.0,36.0,5.543,1.95727977176682,11.8754255319149,25.0158549457346,4.5,3.32561455448056,1.17438544551944,58.5106382978723,94.0,12.0,5.0,9.0,17.0,23.0,10.0,22.306216246284446,0.2191142191142191,0.3008966244725738,0.1865079365079365,0.2534429142603287,0.002688172043010753,0.002136752136752137,0.8125,0.5392989658021303,0.6608238387379491,12.138297872340425,0.5851063829787234,0.22722570474770634,9.0,13.709090909090909,0.8595505617977528,58.84615384615385,0.7632027257240205,0.667458432304038,0.7058823529411765,7.230769230769231,4.230769230769231,58.0,0.3076923076923077,87.76923076923077,11.792307692307693,0.07692307692307693,0.6923076923076923,0.0,448.0,34.46153846153846,0.20982142857142858,1.6830357142857142,0.031914893617021274,0.23730017283281327,0.9230769230769231,0.38461538461538464,0.6923076923076923,1.3076923076923077,1.7692307692307692,0.18085106382978725,0.1276595744680851,0.43478260869565216
00-0032688,2018,Robbie Chosen,WR,NYJ,1,14,94,50,752,6,1495,180,30,8.852360434843847,2,-8,0,156.4,447,4216,461,367,505,4637,409,16,14.0,682.0,891.0,0.7628571428571428,1.0,696.0,435.0,224.0,1026.0,580.0,383.0,94.0,50.0,15.7,567.0,11.3,185.0,3.7,1.0,50.0,2.0,30.0,6.43923913043478,2.30389988864952,16.5006382978723,33.562048439133,3.6434,3.62423888097712,0.0191611190228782,53.1914893617021,94.0,9.0,5.0,14.0,30.0,26.0,10.0,8.85236043484386,0.21029082774049218,0.3546015180265655,0.18613861386138614,0.3224067284882467,0.005449591280653951,0.004889975550122249,0.875,0.563657304229334,0.5030100334448161,15.904255319148936,0.5319148936170213,0.09417404717918987,-4.0,15.04,0.7654320987654321,48.714285714285715,0.75,0.5848563968668408,0.6783625730994152,6.714285714285714,3.5714285714285716,53.714285714285715,0.42857142857142855,106.78571428571429,11.171428571428573,0.14285714285714285,-0.5714285714285714,0.0,435.0,31.071428571428573,0.2160919540229885,1.728735632183908,0.02127659574468085,0.09417404717918999,0.6428571428571429,0.35714285714285715,1.0,2.142857142857143,1.8571428571428572,0.3191489361702128,0.09574468085106383,0.38461538461538464
00-0031228,2018,Taylor Gabriel,WR,CHI,1,16,93,67,688,2,1039,216,31,26.718756128067756,9,61,0,151.9,504,4502,512,468,504,4502,468,16,16.0,830.0,1075.0,0.7731250000000001,1.0,847.0,482.0,307.0,1105.0,587.0,421.0,93.0,67.0,11.1,462.0,6.9,226.0,3.4,2.0,33.5,0.0,31.0,6.97265060240964,3.46776114627825,11.0384946236559,23.0054702364012,3.56328358208955,3.83263357650657,-0.269349994417014,72.0430107526882,93.0,8.0,5.0,5.0,20.0,20.0,11.0,26.71875612806775,0.18452380952380953,0.23078631719235895,0.18452380952380953,0.23078631719235895,0.019230769230769232,0.019230769230769232,1.0,0.43833613632036555,0.6621751684311838,11.172043010752688,0.7204301075268817,0.28729845298997586,6.777777777777778,10.26865671641791,0.772093023255814,51.875,0.8211243611584327,0.7292161520190024,0.7665158371040725,5.8125,4.1875,43.0,0.125,64.9375,9.49375,0.5625,3.8125,0.0,482.0,30.125,0.19294605809128632,1.4273858921161826,0.0,0.2872984529899758,0.5,0.3125,0.3125,1.25,1.25,0.21505376344086022,0.08602150537634409,0.55
