gsis_id,season,name,position,games,targets,receptions,rec_yards,carries,rush_yards,ppr,ppg,touches,birth_date,rookie_season,draft_year,draft_round,draft_pick,display_name,age,exp,imputed_targets
00-0027874,2015,Demaryius Thomas,WR,16,177,105,1304,0,0,267.4,16.7125,177,1987-12-25,2010,2010.0,1.0,22.0,Demaryius Thomas,27.685147159479808,5,False
00-0027874,2016,Demaryius Thomas,WR,16,144,90,1083,0,0,226.3,14.14375,144,1987-12-25,2010,2010.0,1.0,22.0,Demaryius Thomas,28.687200547570157,6,False
00-0027874,2017,Demaryius Thomas,WR,16,140,83,949,0,0,205.9,12.86875,140,1987-12-25,2010,2010.0,1.0,22.0,Demaryius Thomas,29.686516084873375,7,False
00-0027874,2018,Demaryius Thomas,WR,15,89,59,677,0,0,156.7,10.446666666666664,89,1987-12-25,2010,2010.0,1.0,22.0,Demaryius Thomas,30.68583162217659,8,False
00-0027874,2019,Demaryius Thomas,WR,11,58,36,433,0,0,85.3,7.754545454545454,58,1987-12-25,2010,2010.0,1.0,22.0,Demaryius Thomas,31.685147159479808,9,False
00-0027880,2010,Jahvid Best,RB,15,80,58,487,172,563,197.0,13.133333333333333,252,1989-01-30,2010,2010.0,1.0,30.0,Jahvid Best,21.58521560574949,0,False
00-0027880,2011,Jahvid Best,RB,6,40,27,287,84,390,112.7,18.783333333333335,124,1989-01-30,2010,2010.0,1.0,30.0,Jahvid Best,22.584531143052704,1,False
00-0027888,2010,Toby Gerhart,RB,15,29,21,167,81,322,69.9,4.66,110,1987-03-28,2010,2010.0,2.0,51.0,Toby Gerhart,23.430527036276523,0,False
00-0027888,2011,Toby Gerhart,RB,15,28,23,190,109,531,119.1,7.94,137,1987-03-28,2010,2010.0,2.0,51.0,Toby Gerhart,24.42984257357974,1,False
00-0027888,2012,Toby Gerhart,RB,15,27,20,155,50,169,54.4,3.6266666666666665,77,1987-03-28,2010,2010.0,2.0,51.0,Toby Gerhart,25.43189596167009,2,False
00-0027888,2013,Toby Gerhart,RB,13,19,13,88,36,283,60.1,4.6230769230769235,55,1987-03-28,2010,2010.0,2.0,51.0,Toby Gerhart,26.431211498973305,3,False
00-0027888,2014,Toby Gerhart,RB,14,24,20,186,101,326,81.2,5.8,125,1987-03-28,2010,2010.0,2.0,51.0,Toby Gerhart,27.430527036276523,4,False
00-0027888,2015,Toby Gerhart,RB,5,5,3,23,20,44,9.7,1.94,25,1987-03-28,2010,2010.0,2.0,51.0,Toby Gerhart,28.42984257357974,5,False
00-0027890,2011,Ben Tate,RB,15,19,13,98,175,942,135.0,9.0,194,1988-08-21,2010,2010.0,2.0,58.0,Ben Tate,23.028062970568104,1,False
00-0027890,2012,Ben Tate,RB,11,11,11,49,65,279,53.8,4.890909090909091,76,1988-08-21,2010,2010.0,2.0,58.0,Ben Tate,24.030116358658457,2,False
00-0027890,2013,Ben Tate,RB,14,49,34,140,181,771,145.1,10.364285714285714,230,1988-08-21,2010,2010.0,2.0,58.0,Ben Tate,25.02943189596167,3,False
00-0027890,2014,Ben Tate,RB,11,12,9,60,119,371,76.10000000000001,6.918181818181819,131,1988-08-21,2010,2010.0,2.0,58.0,Ben Tate,26.028747433264886,4,False
00-0027891,2010,Golden Tate,WR,11,39,21,227,2,4,44.1,4.009090909090909,41,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,22.080766598220396,0,False
00-0027891,2011,Golden Tate,WR,15,58,35,382,5,14,92.6,6.173333333333333,63,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,23.080082135523615,1,False
00-0027891,2012,Golden Tate,WR,15,67,45,688,3,20,162.72,10.848,70,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,24.082135523613964,2,False
00-0027891,2013,Golden Tate,WR,16,98,64,898,3,31,186.9,11.68125,101,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,25.08145106091718,3,False
00-0027891,2014,Golden Tate,WR,16,144,99,1331,5,30,259.1,16.19375,149,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,26.080766598220396,4,False
00-0027891,2015,Golden Tate,WR,16,128,90,813,6,41,209.4,13.0875,134,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,27.080082135523615,5,False
00-0027891,2016,Golden Tate,WR,16,135,91,1077,10,4,223.1,13.94375,145,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,28.082135523613964,6,False
00-0027891,2017,Golden Tate,WR,16,120,92,1003,5,22,224.5,14.03125,125,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,29.08145106091718,7,False
00-0027891,2018,Golden Tate,WR,15,113,74,795,4,34,182.9,12.193333333333332,117,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,30.080766598220396,8,False
00-0027891,2019,Golden Tate,WR,11,85,49,676,1,16,154.2,14.018181818181818,86,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,31.080082135523615,9,False
00-0027891,2020,Golden Tate,WR,12,52,35,388,0,0,86.52,7.21,52,1988-08-02,2010,2010.0,2.0,60.0,Golden Tate,32.082135523613964,10,False
00-0027893,2010,Damian Williams,WR,10,28,16,219,1,5,38.4,3.84,29,1988-05-26,2010,2010.0,3.0,77.0,Damian Williams,22.26694045174538,0,False
00-0027893,2011,Damian Williams,WR,15,94,45,592,0,0,134.2,8.946666666666665,94,1988-05-26,2010,2010.0,3.0,77.0,Damian Williams,23.266255989048595,1,False
00-0027893,2012,Damian Williams,WR,13,45,30,324,0,0,62.4,4.8,45,1988-05-26,2010,2010.0,3.0,77.0,Damian Williams,24.268309377138944,2,False
00-0027893,2013,Damian Williams,WR,9,23,15,178,0,0,32.8,3.644444444444444,23,1988-05-26,2010,2010.0,3.0,77.0,Damian Williams,25.267624914442163,3,False
00-0027893,2014,Damian Williams,WR,1,1,1,14,0,0,2.4,2.4,1,1988-05-26,2010,2010.0,3.0,77.0,Damian Williams,26.26694045174538,4,False
00-0027902,2010,Dez Bryant,WR,12,72,45,561,1,0,149.1,12.425,73,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,21.82340862422998,0,False
00-0027902,2011,Dez Bryant,WR,15,103,63,928,1,5,208.3,13.886666666666668,104,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,22.822724161533195,1,False
00-0027902,2012,Dez Bryant,WR,16,136,90,1371,2,-5,298.6,18.6625,138,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,23.824777549623544,2,False
00-0027902,2013,Dez Bryant,WR,16,160,93,1233,1,1,292.4,18.275,161,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,24.82409308692676,3,False
00-0027902,2014,Dez Bryant,WR,16,137,88,1320,0,0,316.0,19.75,137,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,25.82340862422998,4,False
00-0027902,2015,Dez Bryant,WR,9,72,31,401,0,0,89.1,9.9,72,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,26.822724161533195,5,False
00-0027902,2016,Dez Bryant,WR,13,96,50,796,0,0,180.0,13.846153846153848,96,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,27.824777549623544,6,False
00-0027902,2017,Dez Bryant,WR,16,132,69,838,1,-4,186.4,11.65,133,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,28.82409308692676,7,False
00-0027902,2020,Dez Bryant,WR,4,11,6,47,0,0,22.7,5.675,11,1988-11-04,2010,2010.0,1.0,24.0,Dez Bryant,31.824777549623544,10,False
00-0027912,2010,Danario Alexander,WR,8,37,20,306,0,0,56.6,7.075,37,1988-08-07,2010,,,,Danario Alexander,22.067077344284737,0,False
00-0027912,2011,Danario Alexander,WR,10,60,26,431,0,0,81.1,8.11,60,1988-08-07,2010,,,,Danario Alexander,23.066392881587955,1,False
00-0027912,2012,Danario Alexander,WR,10,62,37,658,0,0,144.8,14.48,62,1988-08-07,2010,,,,Danario Alexander,24.0684462696783,2,False
00-0027918,2011,Andrew Hawkins,WR,12,34,23,263,5,25,51.8,4.316666666666666,39,1986-03-10,2011,,,,Andrew Hawkins,25.478439425051334,0,False
00-0027918,2012,Andrew Hawkins,WR,14,80,51,533,6,30,131.29999999999998,9.378571428571428,86,1986-03-10,2011,,,,Andrew Hawkins,26.480492813141684,1,False
00-0027918,2013,Andrew Hawkins,WR,8,18,12,199,2,3,32.2,4.025,20,1986-03-10,2011,,,,Andrew Hawkins,27.479808350444905,2,False
00-0027918,2014,Andrew Hawkins,WR,15,112,63,824,3,15,158.9,10.593333333333334,115,1986-03-10,2011,,,,Andrew Hawkins,28.479123887748116,3,False
00-0027918,2015,Andrew Hawkins,WR,8,43,27,276,0,0,54.6,6.825,43,1986-03-10,2011,,,,Andrew Hawkins,29.478439425051334,4,False
00-0027918,2016,Andrew Hawkins,WR,16,54,33,324,2,0,83.4,5.2125,56,1986-03-10,2011,,,,Andrew Hawkins,30.480492813141684,5,False
00-0027920,2011,Emmanuel Arceneaux,WR,1,2,1,10,0,0,2.0,2.0,2,1987-09-17,2011,,,,Emmanuel Arceneaux,23.956194387405887,0,False
00-0027942,2011,A.J. Green,WR,15,115,65,1057,5,53,218.0,14.533333333333331,120,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,23.085557837097877,0,False
00-0027942,2012,A.J. Green,WR,16,164,97,1350,4,38,299.8,18.7375,168,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,24.087611225188223,1,False
00-0027942,2013,A.J. Green,WR,16,178,98,1426,0,0,306.6,19.1625,178,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,25.086926762491444,2,False
00-0027942,2014,A.J. Green,WR,12,116,69,1041,2,2,205.3,17.108333333333334,118,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,26.086242299794662,3,False
00-0027942,2015,A.J. Green,WR,16,132,86,1297,0,0,273.7,17.10625,132,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,27.085557837097877,4,False
00-0027942,2016,A.J. Green,WR,10,100,66,964,0,0,186.4,18.64,100,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,28.087611225188223,5,False
00-0027942,2017,A.J. Green,WR,16,143,75,1078,0,0,226.8,14.175,143,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,29.086926762491444,6,False
00-0027942,2018,A.J. Green,WR,9,77,46,694,0,0,149.4,16.6,77,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,30.086242299794662,7,False
00-0027942,2020,A.J. Green,WR,16,104,47,523,0,0,111.3,6.95625,104,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,32.087611225188226,9,False
00-0027942,2021,A.J. Green,WR,16,92,54,848,0,0,156.8,9.8,92,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,33.086926762491444,10,False
00-0027942,2022,A.J. Green,WR,13,47,24,236,0,0,61.6,4.7384615384615385,47,1988-07-31,2011,2011.0,1.0,4.0,A.J. Green,34.08624229979466,11,False
00-0027944,2011,Julio Jones,WR,13,95,54,959,6,56,201.5,15.5,101,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,22.559890485968516,0,False
00-0027944,2012,Julio Jones,WR,16,129,79,1198,6,30,261.8,16.3625,135,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,23.561943874058866,1,False
00-0027944,2013,Julio Jones,WR,5,60,41,580,1,7,109.7,21.94,61,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,24.56125941136208,2,False
00-0027944,2014,Julio Jones,WR,15,163,104,1593,1,1,297.4,19.826666666666664,164,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,25.560574948665295,3,False
00-0027944,2015,Julio Jones,WR,16,203,136,1871,0,0,369.1,23.06875,203,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,26.559890485968516,4,False
00-0027944,2016,Julio Jones,WR,14,129,83,1409,0,0,259.9,18.564285714285713,129,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,27.561943874058866,5,False
00-0027944,2017,Julio Jones,WR,16,148,88,1444,1,15,251.9,15.74375,149,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,28.56125941136208,6,False
00-0027944,2018,Julio Jones,WR,16,170,113,1677,2,12,325.9,20.36875,172,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,29.560574948665295,7,False
00-0027944,2019,Julio Jones,WR,15,157,99,1394,2,-3,274.1,18.273333333333333,159,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,30.559890485968516,8,False
00-0027944,2020,Julio Jones,WR,9,68,51,771,0,0,146.1,16.233333333333334,68,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,31.561943874058866,9,False
00-0027944,2021,Julio Jones,WR,10,48,31,434,0,0,80.4,8.040000000000001,48,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,32.56125941136208,10,False
00-0027944,2022,Julio Jones,WR,10,43,24,299,5,45,70.4,7.040000000000001,48,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,33.5605749486653,11,False
00-0027944,2023,Julio Jones,WR,8,19,11,74,0,0,36.4,4.55,19,1989-02-08,2011,2011.0,1.0,6.0,Julio Jones,34.559890485968516,12,False
00-0027964,2011,Jon Baldwin,WR,11,53,21,254,0,0,52.4,4.763636363636364,53,1989-08-10,2011,2011.0,1.0,26.0,Jon Baldwin,22.05886379192334,0,False
00-0027964,2012,Jon Baldwin,WR,14,47,20,325,0,0,58.5,4.178571428571429,47,1989-08-10,2011,2011.0,1.0,26.0,Jon Baldwin,23.06091718001369,1,False
00-0027964,2013,Jon Baldwin,WR,4,9,3,28,0,0,5.8,1.45,9,1989-08-10,2011,2011.0,1.0,26.0,Jon Baldwin,24.060232717316907,2,False
00-0027966,2011,Mark Ingram,RB,10,13,11,46,124,492,104.8,10.48,137,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,21.694729637234772,0,False
00-0027966,2012,Mark Ingram,RB,16,10,6,29,156,602,99.1,6.19375,166,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,22.69678302532512,1,False
00-0027966,2013,Mark Ingram,RB,11,11,7,68,78,386,58.4,5.309090909090909,89,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,23.696098562628336,2,False
00-0027966,2014,Mark Ingram,RB,13,36,29,145,226,964,191.9,14.761538461538462,262,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,24.69541409993155,3,False
00-0027966,2015,Mark Ingram,RB,12,60,50,405,166,769,203.4,16.95,226,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,25.694729637234772,4,False
00-0027966,2016,Mark Ingram,RB,16,58,46,319,205,1043,242.2,15.1375,263,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,26.69678302532512,5,False
00-0027966,2017,Mark Ingram,RB,16,71,58,416,230,1124,278.0,17.375,301,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,27.696098562628336,6,False
00-0027966,2018,Mark Ingram,RB,12,27,21,170,138,645,142.5,11.875,165,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,28.69541409993155,7,False
00-0027966,2019,Mark Ingram,RB,15,29,26,247,202,1018,242.5,16.166666666666668,231,1989-12-21,2011,2011.0,1.0,28.0,Mark Ingram,29.694729637234772,8,False
