pfr_id,gsis_id,display_name,position,name_key
LewiRo00,00-0009893,Roderick Lewis,TE,rodericklewis
LewiRo20,LEW640211,Rodney Lewis,DB,rodneylewis
LewiRo03,00-0032659,Roger Lewis,WR,rogerlewis
LewiRo01,00-0009898,Ron Lewis,WR,ronlewis
LewiRo21,LEW661839,Ron Lewis,G,ronlewis
LewiRo02,00-0029210,Ronnell Lewis,DE,ronnelllewis
LewiRo22,00-0025848,Roy Lewis,DB,roylewis
LewiSi20,LEW692120,Sid Lewis,DB,sidlewis
LewiSt20,LEW709423,Stan Lewis,DE,stanlewis
LewiTa20,00-0009901,Tahaun Lewis,DB,tahaunlewis
LewiTe20,LEW726726,Terry Lewis,DB,terrylewis
LewiTe00,00-0036419,Terrell Lewis,LB,terrelllewis
LewiTh01,00-0027253,Thad Lewis,QB,thadlewis
LewiTh00,00-0009903,Thomas Lewis,WR,thomaslewis
LewiTi20,LEW744029,Tim Lewis,DB,timlewis
LewiTo00,00-0032881,Tommylee Lewis,WR,tommyleelewis
LewiTr00,00-0029217,Travis Lewis,OLB,travislewis
LewiTr99,00-0025572,Trey Lewis,DT,treylewis
LewiTy00,00-0034359,Tyquan Lewis,DE,tyquanlewis
LewiVe20,00-0009908,Vernon Lewis,DB,vernonlewis
LewiBu00,00-0028317,Butch Lewis,OL,butchlewis
LewiBi21,00-0009839,Bill Lewis,C,billlewis
LewiRy01,00-0033608,Ryan Lewis,CB,ryanlewis
LewiWi20,LEW778635,Will Lewis,CB,willlewis
LewiZa00,00-0036021,Zane Lewis,CB,zanelewis
LewiCh01,00-0029696,Chris Lewis-Harris,CB,chrislewisharris
LewiKa00,00-0029894,Kapron Lewis-Moore,DE,kapronlewismoore
LeypJo20,LEY415291,John Leypoldt,K,johnleypoldt
LeyvVi20,00-0020374,Victor Leyva,G,victorleyva
LichKo20,00-0026248,Kory Lichtensteiger,C,korylichtensteiger
LickDe20,LIC415291,Dennis Lick,OT,dennislick
LiddBr20,00-0019194,Brody Liddiard,TE,brodyliddiard
LiebTo20,LIE415290,Todd Liebenstein,DE,toddliebenstein
LiedMi00,00-0031722,Michael Liedtke,G,michaelliedtke
LiggJu00,00-0034038,Justice Liggins,WR,justiceliggins
LighAl00,00-0034186,Alex Light,OT,alexlight
LighMa20,00-0020543,Matt Light,OT,mattlight
LikeIs00,00-0037838,Isaiah Likely,TE,isaiahlikely
LileAl20,LIL083058,Alva Liles,DT,alvaliles
LiljGe20,LIL249174,George Lilja,C,georgelilja
LiljRy20,00-0022350,Ryan Lilja,C,ryanlilja
LillKe20,LIL415290,Kevin Lilly,DE,kevinlilly
LillTo20,LIL498348,Tony Lilly,DB,tonylilly
LillBo00,LIL581406,Bob Lilly,DT,boblilly
LillSa20,LIL664464,Sammy Lilly,DB,sammylilly
LimbGa20,00-0009931,Garrett Limbrick,RB,garrettlimbrick
LimmBe00,00-0039753,Beaux Limmer,G,beauxlimmer
LincJe20,00-0009933,Jeremy Lincoln,DB,jeremylincoln
linderia01,00-0019310,Rian Lindell,K,rianlindell
LindCo00,00-0040228,Cody Lindenberg,LB,codylindenberg
LindBr00,00-0031369,Brandon Linder,C,brandonlinder
LindTy00,00-0037825,Tyler Linderbaum,C,tylerlinderbaum
LindRy00,00-0029531,Ryan Lindley,QB,ryanlindley
LindTr99,00-0027706,Trevard Lindley,DB,trevardlindley
LindEv20,00-0009941,Everett Lindsay,G,everettlindsay
LindPh00,00-0034109,Phillip Lindsay,RB,philliplindsay
LindKo00,00-0028145,Korey Lindsey,DB,koreylindsey
LindSt20,00-0009946,Steve Lindsey,K,stevelindsey
LindTy01,00-0038763,Tyjon Lindsey,WR,tyjonlindsey
LindAl00,00-0037572,Alec Lindstrom,C,aleclindstrom
LindCh00,00-0035630,Chris Lindstrom,G,chrislindstrom
LindCh20,LIN458240,Chris Lindstrom,DE,chrislindstrom
LindDa21,LIN486880,Dave Lindstrom,DE,davelindstrom
LineZa01,00-0029931,Zach Line,FB,zachline
LingBo20,LIN544160,Bob Lingenfelter,OT,boblingenfelter
LingGo20,LIN572800,Goran Lingmerth,K,goranlingmerth
LingAd20,00-0009956,Adam Lingner,C,adamlingner
LinhTo20,LIN630080,Toni Linhart,K,tonilinhart
LinkJe20,00-0027469,Jeffrey Linkenbach,OT,jeffreylinkenbach
LinnJa20,00-0009958,Jack Linn,G,jacklinn
LinnLa20,LIN744640,Larry Linne,WR,larrylinne
LinnCh20,LIN773280,Chris Linnin,ILB,chrislinnin
LinsCo00,00-0031019,Corey Linsley,C,coreylinsley
LintJo00,00-0009960,Jonathan Linton,FB,jonathanlinton
LippRo20,00-0009962,Ronnie Lippett,CB,ronnielippett
LippTo00,00-0031594,Tony Lippett,DB,tonylippett
LippLo00,00-0009963,Louis Lipps,WR,louislipps
LipsKa01,00-0035887,Kalija Lipscomb,WR,kalijalipscomb
LiscRu00,LIS237308,Rusty Lisch,QB,rustylisch
LissSe99,00-0027826,Sean Lissemore,NT,seanlissemore
ListKo00,00-0032957,Kolby Listenbee,WR,kolbylistenbee
LiteGr20,LIT059327,Greg Liter,DE,gregliter
LittCa00,00-0039409,Cam Little,K,camlittle
LittDa20,00-0009967,Dave Little,TE,davelittle
LittDa00,00-0009968,David Little,ILB,davidlittle
LittEa20,00-0009971,Earl Little,DB,earllittle
LittEv20,LIT296635,Everett Little,G,everettlittle
LittFl00,LIT355962,Floyd Little,RB,floydlittle
LittGe20,LIT415289,George Little,DT,georgelittle
LittGr00,00-0027997,Greg Little,WR,greglittle
LittGr01,00-0035694,Greg Little,OT,greglittle
LittJo20,LIT533943,John Little,DT,johnlittle
LittLa00,LIT593270,Larry Little,G,larrylittle
LittLe00,00-0009978,Leonard Little,DE,leonardlittle
LittRa00,00-0025922,Rafael Little,RB,rafaellittle
littlste01,LIT711924,Steve Little,K,stevelittle
LittWa00,00-0036975,Walker Little,OT,walkerlittle
LittCo01,00-0032677,Cory Littleton,ILB,corylittleton
LittJo21,00-0009983,Jody Littleton,LS,jodylittleton
LittCh01,00-0034291,Chase Litton,QB,chaselitton
LiufMa00,00-0039352,Marist Liufau,LB,maristliufau
LiugCo00,00-0027956,Corey Liuget,DT,coreyliuget
LivaPh00,00-0028456,Phillip Livas,WR,philliplivas
LiveVi20,LIV069215,Virgil Livers,CB,virgillivers
LiviNa20,00-0023958,Nate Livings,G,natelivings
LiviBr20,LIV207645,Bruce Livingston,DB,brucelivingston
LiviMi00,LIV484505,Mike Livingston,QB,mikelivingston
LiwiCh20,00-0009992,Chris Liwienski,G,chrisliwienski
LlewMa00,00-0041531,Max Llewellyn,DE,maxllewellyn
LloyBr00,00-0022097,Brandon Lloyd,WR,brandonlloyd
LloyDa02,00-0036965,Damon Lloyd,LB,damonlloyd
LloyDa20,LLO166116,Dan Lloyd,ILB,danlloyd
LloyDe00,00-0037244,Devin Lloyd,LB,devinlloyd
LloyDo20,LLO343482,Doug Lloyd,RB,douglloyd
LloyGr00,00-0009997,Greg Lloyd,OLB,greglloyd
LloyGr01,00-0028175,Greg Lloyd,LB,greglloyd
LloyJe20,LLO664464,Jeff Lloyd,NT,jefflloyd
LloyMa00,00-0039811,MarShawn Lloyd,RB,marshawnlloyd
LloyRh44,00-0023363,Rhys Lloyd,K,rhyslloyd
LoadPh20,00-0027030,Phil Loadholt,OT,philloadholt
LobaSe00,00-0030846,Seth Lobato,QB,sethlobato
LobeBi20,LOB276861,Bill Lobenstein,DE,billlobenstein
LobeGr20,LOB553722,Greg Loberg,G,gregloberg
LockDr00,00-0035704,Drew Lock,QB,drewlock
LockPJ00,00-0035227,P.J. Locke,DB,pjlocke
LockJe00,00-0030405,Jeff Locke,P,jefflocke
LockJa00,00-0027946,Jake Locker,QB,jakelocker
LockBr00,00-0026831,Bret Lockett,DB,bretlockett
LockCh00,LOC083058,Charles Lockett,WR,charleslockett
LockCo00,00-0030783,Colin Lockett,WR,colinlockett
LockDa20,LOC166116,Danny Lockett,LB,dannylockett
LockFr20,LOC249174,Frank Lockett,WR,franklockett
LockKe00,00-0010007,Kevin Lockett,WR,kevinlockett
LockWa20,LOC415290,Wade Lockett,WR,wadelockett
LockTy00,00-0032211,Tyler Lockett,WR,tylerlockett
LockRi00,00-0028442,Ricardo Lockette,WR,ricardolockette
LockEu20,00-0010010,Eugene Lockhart,ILB,eugenelockhart
LockSe20,00-0022855,Sean Locklear,G,seanlocklear
LockMi00,00-0028413,Michael Lockley,LB,michaellockley
LockKe20,LOC747522,Kerry Locklin,TE,kerrylocklin
LockSc00,00-0010018,Scott Lockwood,RB,scottlockwood
LodgDa01,00-0035475,DaMarkus Lodge,WR,damarkuslodge
LodiMi20,00-0010019,Mike Lodish,DT,mikelodish
LoefCu20,00-0022581,Cullen Loeffler,LS,cullenloeffler
LoewCh20,LOE553722,Chuck Loewen,G,chuckloewen
LoewMi00,00-0032883,Mitchell Loewen,DE,mitchellloewen
LoftCu99,00-0026177,Curtis Lofton,MLB,curtislofton
LoftJa00,00-0010023,James Lofton,WR,jameslofton
LoftSt20,00-0010024,Steve Lofton,DB,stevelofton
LogaBe00,00-0030507,Bennie Logan,DT,bennielogan
LogaDa20,LOG226521,David Logan,NT,davidlogan
LogaDa00,LOG302028,Dave Logan,WR,davelogan
LogaEr20,00-0010028,Ernie Logan,NT,ernielogan
LogaJa20,00-0010029,James Logan,LB,jameslogan
LogaMa00,00-0010030,Marc Logan,RB,marclogan
LogaMi20,00-0010031,Mike Logan,DB,mikelogan
LogaRa20,LOG679563,Randy Logan,S,randylogan
LogaSt00,00-0026491,Stefan Logan,WR,stefanlogan
LogaT.00,00-0033789,T.J. Logan,RB,tjlogan
LoguZi00,00-0039400,Zion Logue,DT,zionlogue
LohmJo20,LOH276861,John Lohmeyer,DE,johnlohmeyer
lohmichi01,00-0010038,Chip Lohmiller,K,chiplohmiller
LohnCa00,00-0040240,Caleb Lohner,TE,caleblohner
LoisSh00,00-0029514,Shawn Loiseau,LB,shawnloiseau
LokeDe20,00-0026040,Derek Lokey,DT,dereklokey
LokoBo01,00-0033186,Boseko Lokombo,LB,bosekolokombo
LomaTo20,LOM138430,Tony Lomack,WR,tonylomack
LomaMa20,LOM415290,Mark Lomas,DE,marklomas
LomaNe00,LOM692150,Neil Lomax,QB,neillomax
LomuCa00,00-0041541,Caleb Lomu,OT,caleblomu
LondAn20,00-0010048,Antonio London,LB,antoniolondon
LondBr00,00-0024681,Brandon London,WR,brandonlondon
LondDr00,00-0037238,Drake London,WR,drakelondon
LondLa00,00-0036204,LaCale London,DE,lacalelondon
LondTo20,LON044896,Tom London,CB,tomlondon
LoneKe20,00-0010052,Keith Loneker,G,keithloneker
LongCa20,LON157136,Carson Long,K,carsonlong
LongCh00,00-0010054,Chuck Long,QB,chucklong
LongCh99,00-0026142,Chris Long,DE,chrislong
LongDa20,LON224480,Darren Long,TE,darrenlong
LongDa04,00-0035292,David Long Jr.,ILB,davidlong
LongDa02,00-0035665,David Long,DB,davidlong
LongDe00,00-0032035,Deon Long,WR,deonlong
LongDo20,LON269376,Doug Long,SAF,douglong
LongHo00,LON314272,Howie Long,DE,howielong
LongHu00,00-0037004,Hunter Long,TE,hunterlong
LongJa20,00-0025820,Jake Long,OT,jakelong
LongJe00,00-0029306,Jerome Long,DT,jeromelong
LongJo00,00-0029135,Joe Long,OT,joelong
LongKe20,LON359168,Ken Long,G,kenlong
LongKe21,00-0010059,Kevin Long,C,kevinlong
LongKe00,LON381616,Kevin Long,RB,kevinlong
LongKh20,00-0023632,Khari Long,DE,kharilong
LongKy00,00-0030441,Kyle Long,G,kylelong
LongLa00,00-0025934,Lance Long,WR,lancelong
LongMa20,LON426512,Matt Long,C,mattlong
LongMe20,LON448960,Mel Long,LB,mellong
LongRi20,00-0022098,Rien Long,DT,rienlong
LongSp00,00-0031047,Spencer Long,C,spencerlong
LongTe20,00-0010068,Terry Long,G,terrylong
LongTi20,LON628544,Tim Long,C,timlong
LongTr00,00-0030594,Travis Long,OLB,travislong
LongTy00,00-0031543,Ty Long,P,tylong
LongSt00,00-0032470,Steve Longa,LB,stevelonga
LongMa00,00-0031814,Matt Longacre,OLB,mattlongacre
LongRo00,00-0040077,Robert Longerbeam,CB,robertlongerbeam
LongCl00,LON695888,Clint Longley,QB,clintlongley
longwrya01,00-0010072,Ryan Longwell,K,ryanlongwell
LookDa00,00-0019242,Dane Looker,WR,danelooker
LoonJi20,LOO474616,Jim Looney,LB,jimlooney
LoonJo01,00-0029278,Joe Looney,C,joelooney
LoonJa00,00-0034284,James Looney,DE,jameslooney
LoopTy00,00-0040074,Tyler Loop,K,tylerloop
LopeDa20,00-0023583,Daniel Loper,OT,danielloper
LopeRo00,00-0036568,Roy Lopez,DT,roylopez
LopiTo20,00-0021777,Tom Lopienski,RB,tomlopienski
LorcKa20,LOR207645,Karl Lorch,DE,karllorch
LordJa21,00-0022690,Jammal Lord,DB,jammallord
LoreJa00,00-0022590,Jared Lorenzen,QB,jaredlorenzen
LoreTy00,00-0026611,Tyler Lorenzen,TE,tylerlorenzen
LoriEr99,00-0027844,Erik Lorig,FB,eriklorig
LosmJ.00,00-0022912,J.P. Losman,QB,jplosman
LostCr00,00-0030824,Craig Loston,S,craigloston
LottAn20,00-0021272,Andre Lott,DB,andrelott
LottAn21,00-0010084,Anthone Lott,CB,anthonelott
LottJo21,LOT424288,John Lott,C,johnlott
LottRo00,00-0010088,Ronnie Lott,SAF,ronnielott
LottTh20,LOT622932,Thomas Lott,RB,thomaslott
LotuJo00,00-0030210,John Lotulelei,LB,johnlotulelei
LotuSt00,00-0030455,Star Lotulelei,DT,starlotulelei
LouxRo20,LOU103822,Ron Lou,C,ronlou
LouaFl20,LOU207644,Fletcher Louallen,DB,fletcherlouallen
LoucCo20,00-0010091,Corey Louchiey,OT,coreylouchiey
LoudKa00,00-0010092,Kamil Loud,WR,kamilloud
LoudIs00,00-0036843,Isaiahh Loudermilk,DE,isaiahhloudermilk
LouiCl00,00-0024810,Cliff Louis,OT,clifflouis
LouiKy00,00-0041527,Kyle Louis,LB,kylelouis
LouiLa00,00-0032502,Lamar Louis,LB,lamarlouis
LouiLa20,00-0026961,Lance Louis,G,lancelouis
LouiRi00,00-0033079,Ricardo Louis,WR,ricardolouis
LouiAl00,00-0031352,Al Louis-Jean,DB,allouisjean
LoukCo00,00-0031476,Corbin Louks,WR,corbinlouks
LovaRi00,00-0031911,Rick Lovato,LS,ricklovato
LoveKy00,00-0027236,Kyle Love,DT,kylelove
LoveCl20,00-0010094,Clarence Love,CB,clarencelove
LoveDe00,00-0028106,DeMarcus Love,OT,demarcuslove
LoveDu00,00-0010096,Duval Love,G,duvallove
LoveJe00,00-0041027,Jeremiyah Love,RB,jeremiyahlove
LoveBr00,00-0035256,Bryce Love,RB,brycelove
LoveJo03,00-0036264,Jordan Love,QB,jordanlove
LoveJo05,LOV131275,Josh Love,QB,joshlove
LoveJu00,00-0034974,Julian Love,SAF,julianlove
LoveMi00,00-0034511,Mike Love,DE,mikelove
LoveRa00,LOV191673,Randy Love,RB,randylove
LoveSe20,00-0010100,Sean Love,G,seanlove
LoveTe20,LOV255564,Terry Love,DB,terrylove
LoveCa20,LOV383346,Calvin Loveall,DB,calvinloveall
LoveEd20,LOV447237,Edwin Lovelady,WR,edwinlovelady
LoveJo20,00-0020322,Josh Lovelady,G,joshlovelady
LoveCo00,00-0040126,Colston Loveland,TE,colstonloveland
LoveKe00,00-0039475,Keni-H Lovely,CB,kenihlovely
LoveDa20,00-0010105,David Loverne,G,davidloverne
LoveDo00,00-0040241,Dominic Lovett,WR,dominiclovett
LoveFa00,00-0039319,Fabien Lovett Sr.,DT,fabienlovett
LoviDe00,00-0010107,Derek Loville,RB,derekloville
LoviWa20,LOV702801,Warren Loving,RB,warrenloving
LowdKi20,00-0010111,Kirk Lowdermilk,C,kirklowdermilk
LoweDu00,00-0037634,Duron Lowe,CB,duronlowe
LoweOm20,00-0021274,Omare Lowe,DB,omarelowe
LoweRe20,00-0010116,Reggie Lowe,DE,reggielowe
LoweVe00,00-0037287,Vederian Lowe,OT,vederianlowe
LoweWo20,LOW415290,Woodrow Lowe,OLB,woodrowlowe
lowernic01,00-0010124,Nick Lowery,K,nicklowery
LoweDw99,00-0026253,Dwight Lowery,FS,dwightlowery
LoweMi20,00-0010123,Michael Lowery,LB,michaellowery
LoweRe00,00-0040106,Reuben Lowery,SAF,reubenlowery
LowrCa20,00-0024317,Calvin Lowry,DB,calvinlowry
LowrDe00,00-0032412,Dean Lowry,DE,deanlowry
LowrOr20,LOW622935,Orlando Lowry,LB,orlandolowry
LowrQu20,LOW692150,Quentin Lowry,LB,quentinlowry
LoydMi00,LOY276861,Mike Loyd,QB,mikeloyd
LoydJe20,00-0021608,Jeremy Loyd,LB,jeremyloyd
LuanSh00,00-0033970,Shalom Luani,DB,shalomluani
LubiSt20,LUB276861,Steve Lubischer,LB,stevelubischer
LucxJe01,00-0031723,Jeff Luc,LB,jeffluc
LucaAb00,00-0037812,Abraham Lucas,OT,abrahamlucas
LucaAl20,00-0019136,Al Lucas,NT,allucas
LucaAn00,00-0019730,Anthony Lucas,WR,anthonylucas
LucaCh00,00-0022240,Chad Lucas,WR,chadlucas
LucaCh01,00-0037321,Chase Lucas,CB,chaselucas
LucaCo01,00-0030725,Cornelius Lucas,OT,corneliuslucas
LucaJe20,LUC059327,Jeff Lucas,OT,jefflucas
LucaJo00,00-0032797,Jordan Lucas,S,jordanlucas
LucaJu20,00-0018563,Justin Lucas,DB,justinlucas
LucaKe20,00-0020499,Ken Lucas,CB,kenlucas
LucaMa01,00-0031121,Marcus Lucas,TE,marcuslucas
LucaMa02,00-0032507,Marquis Lucas,OT,marquislucas
LucaMa99,00-0026506,Maurice Lucas,DE,mauricelucas
LucaRa00,00-0010137,Ray Lucas,QB,raylucas
LucaTi20,00-0010139,Tim Lucas,LB,timlucas
LuceDe20,LUC355962,Derrel Luce,LB,derrelluce
WillNi00,00-0017896,Nicolas Luchey,RB,nicolasluchey
LuciCo00,00-0038879,Corey Luciano,C,coreyluciano
LuciDe00,00-0032447,Devin Lucien,WR,devinlucien
LuciJe00,00-0038451,Jeremy Lucien,CB,jeremylucien
LuciWa20,00-0021967,Wayne Lucier,G,waynelucier
LuckAn00,00-0029668,Andrew Luck,QB,andrewluck
LuckOl00,LUC533943,Oliver Luck,QB,oliverluck
LuckTe00,LUC593270,Terry Luck,QB,terryluck
LuckCa00,00-0032568,Cavellis Luckett,LB,cavellisluckett
luckhmic01,LUC652597,Mick Luckhurst,K,mickluckhurst
LuckMi00,00-0010146,Mike Lucky,TE,mikelucky
LuecBi20,LUE415291,Bill Lueck,G,billlueck
LuepHu00,00-0038738,Hunter Luepke,RB,hunterluepke
LuigJo20,00-0027075,Johnathan Luigs,C,johnathanluigs
LukeCo00,00-0033410,Cole Luke,CB,coleluke
LukeSt20,LUK207645,Steve Luke,S,steveluke
LukeTr00,00-0022674,Triandos Luke,WR,triandosluke
LukeTo21,LUK622935,Tom Luken,G,tomluken
LukeJe00,00-0037330,Jesse Luketa,LB,jesseluketa
LumpJo00,00-0038913,Johnny Lumpkin,TE,johnnylumpkin
LumpJo20,LUM332232,Joey Lumpkin,LB,joeylumpkin
LumpKr00,00-0026029,Kregg Lumpkin,RB,kregglumpkin
LumpRi00,00-0028722,Ricky Lumpkin,DT,rickylumpkin
LumpSe20,00-0010154,Sean Lumpkin,DB,seanlumpkin
LundBr00,00-0034239,Brad Lundblade,C,bradlundblade
LundCh00,00-0040217,Chase Lundt,OT,chaselundt
LundDe20,00-0010156,Dennis Lundy,RB,dennislundy
LundWa00,00-0024384,Wali Lundy,RB,walilundy
LunsMe20,LUN664464,Mel Lunsford,DE,mellunsford
LurtBo20,LUR415291,Bob Lurtsema,DT,boblurtsema
LusbVa20,LUS118654,Vaughn Lusby,CB,vaughnlusby
LuscJi20,LUS237308,Jim Luscinski,OT,jimluscinski
LushMi20,LUS355962,Mike Lush,DB,mikelush
LuskHe00,00-0010164,Henry Lusk,TE,henrylusk
LuskHe01,LUS474616,Herb Lusk,RB,herblusk
LuteDa00,00-0038594,Darrell Luter Jr.,CB,darrellluter
LuthEd00,LUT276861,Ed Luther,QB,edluther
LuthTJ00,00-0038502,T.J. Luther,WR,tjluther
LutmGa00,00-0031802,Gavin Lutman,WR,gavinlutman
LutoJa00,00-0036312,Jake Luton,QB,jakeluton
LutrSc00,00-0028414,Scott Lutrus,LB,scottlutrus
LutuDe20,00-0024256,Deuce Lutui,G,deucelutui
LutzDa20,00-0010171,Dave Lutz,G,davelutz
LutzWi00,00-0032569,Wil Lutz,K,willutz
LuvuFr00,00-0034302,Frankie Luvu,LB,frankieluvu
LuxxBr00,00-0040372,Bralyn Lux,DB,bralynlux
LuzaCh00,00-0021090,Chris Luzar,TE,chrisluzar
LydaAl20,LYD415291,Allen Lyday,DB,allenlyday
LyghTo00,00-0010173,Todd Lyght,CB,toddlyght
LyleGa20,LYL276860,Garry Lyle,S,garrylyle
LyleKe20,00-0010174,Keith Lyle,FS,keithlyle
LyleRi20,00-0010175,Rick Lyle,DE,ricklyle
LyleLe20,LYL553720,Lester Lyles,S,lesterlyles
LyleRo20,00-0010180,Robert Lyles,OLB,robertlyles
LymaDu00,00-0019464,Dustin Lyman,TE,dustinlyman
LynxKe00,00-0030847,Keon Lyn,DB,keonlyn
LyncAa00,00-0030993,Aaron Lynch,OLB,aaronlynch
LyncAr00,00-0031286,Arthur Lynch,TE,arthurlynch
LyncBe20,00-0010183,Ben Lynch,C,benlynch
LyncBl00,00-0035984,Blake Lynch,LB,blakelynch
LyncCa00,00-0031815,Cameron Lynch,LB,cameronlynch
LyncCo99,00-0026317,Corey Lynch,DB,coreylynch
LyncEr00,00-0010186,Eric Lynch,RB,ericlynch
LyncFr00,LYN166116,Fran Lynch,RB,franlynch
LyncJa20,00-0021638,James Lynch,RB,jameslynch
LyncJa00,00-0036337,James Lynch,DT,jameslynch
LyncJi00,LYN249174,Jim Lynch,OLB,jimlynch
LyncJo00,00-0010188,John Lynch,FS,johnlynch
LyncLo20,00-0010190,Lorenzo Lynch,DB,lorenzolynch
LyncMa00,00-0025399,Marshawn Lynch,RB,marshawnlynch
LyncPa00,00-0033108,Paxton Lynch,QB,paxtonlynch
LyncSh20,00-0020776,Shawn Lynch,C,shawnlynch
LyncTo20,LYN664464,Tom Lynch,G,tomlynch
LynnAn00,00-0010194,Anthony Lynn,RB,anthonylynn
LynnJo20,LYN747522,Johnny Lynn,DB,johnnylynn
LynnNa00,00-0039447,Nate Lynn,LB,natelynn
LyonBi20,00-0010196,Billy Lyon,DT,billylyon
LyonCa00,00-0031848,Caushaud Lyons,DT,caushaudlyons
LyonLa20,00-0010199,Lamar Lyons,DB,lamarlyons
LyonMa20,LYO415288,Marty Lyons,DE,martylyons
LyonMi00,00-0010202,Mitch Lyons,TE,mitchlyons
LyonPr20,00-0010203,Pratt Lyons,DT,prattlyons
LyonRo20,LYO622932,Robert Lyons,DB,robertlyons
LyonTo20,LYO726754,Tommy Lyons,G,tommylyons
LytlMa00,00-0010206,Matt Lytle,QB,mattlytle
LytlRo00,LYT415291,Rob Lytle,RB,roblytle
MaaeTr00,00-0040487,Treven Ma'ae,DE,trevenmaae
MaarJ.20,MAA276861,J.D. Maarleveld,OT,jdmaarleveld
MaasBi00,00-0010210,Bill Maas,NT,billmaas
MabiDy00,00-0035130,Dylan Mabin,DB,dylanmabin
MabiGr00,00-0033430,Greg Mabin,CB,gregmabin
MabiJo00,00-0029502,Jordan Mabin,CB,jordanmabin
MaboKe00,00-0033802,KeVonn Mabon,WR,kevonnmabon
MabrRo20,MAB415291,Ron Mabra,CB,ronmabra
MabrAs00,00-0032025,Ashaad Mabry,DT,ashaadmabry
MabrTy00,00-0036059,Tyler Mabry,TE,tylermabry
MacAKe21,MAC038839,Ken MacAfee,TE,kenmacafee
MacDDa20,MAC131142,Dan MacDonald,LB,danmacdonald
MacDMa20,MAC152999,Mark MacDonald,G,markmacdonald
MacGAu00,00-0035759,Austin MacGinnis,K,austinmacginnis
MacKMa20,00-0022109,Malaefou MacKenzie,FB,malaefoumackenzie
MacLTo20,MAC699424,Tom MacLeod,OLB,tommacleod
MacaJo20,MAC065571,John Macaulay,C,johnmacaulay
MaceCo00,00-0024805,Corey Mace,DT,coreymace
MaceDo20,MAC196713,Don Macek,C,donmacek
MachJ.20,00-0010222,J.P. Machado,G,jpmachado
MachMi00,MAC240427,Mike Machurek,QB,mikemachurek
MackAl00,00-0035309,Alize Mack,TE,alizemack
MackAu01,00-0035869,Austin Mack,WR,austinmack
MackCe20,00-0010227,Cedric Mack,DB,cedricmack
MackDa00,00-0034985,Daylon Mack,DT,daylonmack
MackEl20,00-0025902,Elbert Mack,DB,elbertmack
MackIs00,00-0035519,Isaiah Mack,DT,isaiahmack
MackKe00,00-0010233,Kevin Mack,RB,kevinmack
MackAl20,00-0026997,Alex Mack,C,alexmack
MackJo02,00-0035772,Jordan Mack,LB,jordanmack
MackKh00,00-0031040,Khalil Mack,OLB,khalilmack
MackKi20,MAC327855,Kim Mack,DB,kimmack
MackLe01,00-0036205,Ledarius Mack,LB,ledariusmack
MackMa00,00-0033951,Marlon Mack,RB,marlonmack
MackMi20,00-0010235,Milton Mack,DB,miltonmack
MackRi20,00-0010238,Rico Mack,LB,ricomack
MackSt00,00-0010240,Stacey Mack,RB,staceymack
MackTe20,MAC371569,Terence Mack,LB,terencemack
MackTo00,MAC393426,Tom Mack,G,tommack
MackTr00,00-0010243,Tremain Mack,FS,tremainmack
MackKy00,MAC546425,Kyle Mackey,QB,kylemackey
MackLo20,00-0020541,Louis Mackey,LB,louismackey
MackDo20,MAC568282,Doug Mackie,OT,dougmackie
MackDa20,00-0019563,David Macklin,DB,davidmacklin
MaclJa00,00-0041272,Ja'Mori Maclin,WR,jamorimaclin
MaclJe00,00-0026995,Jeremy Maclin,WR,jeremymaclin
MaddTr01,00-0032472,Tre Madden,FB,tremadden
MaddAn20,00-0022727,Anthony Maddox,DT,anthonymaddox
MaddAv00,00-0034377,Avonte Maddox,FS,avontemaddox
MaddMa20,00-0010259,Mark Maddox,LB,markmaddox
MaddNi20,00-0021563,Nick Maddox,RB,nickmaddox
MaddBo21,MAD461435,Bob Maddox,DT,bobmaddox
MaddTo00,00-0010261,Tommy Maddox,QB,tommymaddox
MaddTy00,00-0037469,Tyreek Maddox-Williams,LB,tyreekmaddoxwilliams
MadiAd00,00-0021921,Adrian Madise,WR,adrianmadise
MadiAn20,00-0024095,Anthony Madison,DB,anthonymadison
MadiCo01,00-0034269,Cole Madison,G,colemadison
MadiSa00,00-0010264,Sam Madison,CB,sammadison
MadsJo00,00-0023897,John Madsen,TE,johnmadsen
MadsJo02,00-0029887,Joe Madsen,C,joemadsen
MadsLy20,MAD738296,Lynn Madsen,DT,lynnmadsen
MaduMo00,00-0028574,Mossis Madu,RB,mossismadu
MaduJu00,00-0036130,Nnamdi Madubuike,DT,nnamdimadubuike
MadyLa00,00-0029756,Lamar Mady,G,lamarmady
MaehJe00,00-0028543,Jeff Maehl,WR,jeffmaehl
MaesJo20,00-0020325,Joe Maese,C,joemaese
MafaPh00,00-0040021,Phil Mafah,RB,philmafah
MafeBo00,00-0038133,Boye Mafe,DE,boyemafe
MafiAt00,00-0038586,Atonio Mafi,G,atoniomafi
MageAl99,00-0027042,Alex Magee,DE,alexmagee
MageBr00,00-0030200,Brandon Magee,LB,brandonmagee
MageCa00,MAG127782,Calvin Magee,TE,calvinmagee
MageJo00,00-0039368,Jordan Magee,LB,jordanmagee
MageTe00,00-0031768,Terrence Magee,RB,terrencemagee
MageCr00,00-0032106,Craig Mager,CB,craigmager
MaggDo00,00-0036156,Dom Maggio,P,dommaggio
