position,era,age,hazard,in_support
WR,2008-2016,25.050000000000058,0.19222592054598373,True
WR,2008-2016,25.10000000000006,0.19225181302009992,True
WR,2008-2016,25.15000000000006,0.19235436806853928,True
WR,2008-2016,25.20000000000006,0.1925419757860228,True
WR,2008-2016,25.25000000000006,0.19282313139720791,True
WR,2008-2016,25.30000000000006,0.1932063669960093,True
WR,2008-2016,25.350000000000062,0.19369522437545894,True
WR,2008-2016,25.400000000000063,0.19428577099867417,True
WR,2008-2016,25.450000000000063,0.1949735408658993,True
WR,2008-2016,25.500000000000064,0.19575412434540465,True
WR,2008-2016,25.550000000000065,0.19662314956421095,True
WR,2008-2016,25.600000000000065,0.1975762647913525,True
WR,2008-2016,25.650000000000066,0.1986091218071815,True
WR,2008-2016,25.700000000000067,0.19971736025574435,True
WR,2008-2016,25.750000000000068,0.20089659298060356,True
WR,2008-2016,25.800000000000068,0.2021423923475544,True
WR,2008-2016,25.85000000000007,0.20345027756040768,True
WR,2008-2016,25.90000000000007,0.20481570297830262,True
WR,2008-2016,25.95000000000007,0.20623404744484491,True
WR,2008-2016,26.00000000000007,0.20770060464067722,True
WR,2008-2016,26.05000000000007,0.20921057447187427,True
WR,2008-2016,26.100000000000072,0.21075905550679566,True
WR,2008-2016,26.150000000000073,0.2123410384737329,True
WR,2008-2016,26.200000000000074,0.21395140083087136,True
WR,2008-2016,26.250000000000075,0.2155849024187829,True
WR,2008-2016,26.300000000000075,0.21723618220391885,True
WR,2008-2016,26.350000000000076,0.2188997561194313,True
WR,2008-2016,26.400000000000077,0.22057001600720313,True
WR,2008-2016,26.450000000000077,0.22224122966226487,True
WR,2008-2016,26.500000000000078,0.2239075419779334,True
WR,2008-2016,26.55000000000008,0.22556297718710194,True
WR,2008-2016,26.60000000000008,0.22720144219225655,True
WR,2008-2016,26.65000000000008,0.22881673097408264,True
WR,2008-2016,26.70000000000008,0.23040253006608527,True
WR,2008-2016,26.75000000000008,0.23195242508055425,True
WR,2008-2016,26.800000000000082,0.23345990826959448,True
WR,2008-2016,26.850000000000083,0.23491838710387142,True
WR,2008-2016,26.900000000000084,0.23632119385131228,True
WR,2008-2016,26.950000000000085,0.23766159613828927,True
WR,2008-2016,27.000000000000085,0.23893280847687612,True
WR,2008-2016,27.050000000000086,0.24012916136657822,True
WR,2008-2016,27.100000000000087,0.24125067503793113,True
WR,2008-2016,27.150000000000087,0.2422991893023273,True
WR,2008-2016,27.200000000000088,0.24327662707996503,True
WR,2008-2016,27.25000000000009,0.2441849881915609,True
WR,2008-2016,27.30000000000009,0.24502634381950894,True
WR,2008-2016,27.35000000000009,0.2458028311829877,True
WR,2008-2016,27.40000000000009,0.24651664842775373,True
WR,2008-2016,27.45000000000009,0.24717004973055678,True
WR,2008-2016,27.500000000000092,0.24776534061746483,True
WR,2008-2016,27.550000000000093,0.24830487349488367,True
WR,2008-2016,27.600000000000094,0.2487910433916829,True
WR,2008-2016,27.650000000000095,0.24922628391057589,True
WR,2008-2016,27.700000000000095,0.24961306338673203,True
WR,2008-2016,27.750000000000096,0.24995388125151632,True
WR,2008-2016,27.800000000000097,0.2502512645992339,True
WR,2008-2016,27.850000000000097,0.25050776495479543,True
WR,2008-2016,27.900000000000098,0.25072595524030755,True
WR,2008-2016,27.9500000000001,0.25090842693871074,True
WR,2008-2016,28.0000000000001,0.2510577874527341,True
WR,2008-2016,28.0500000000001,0.2511766576576035,True
WR,2008-2016,28.1000000000001,0.2512676696461116,True
WR,2008-2016,28.1500000000001,0.251333464664843,True
WR,2008-2016,28.200000000000102,0.25137669124052275,True
WR,2008-2016,28.250000000000103,0.2514000034956363,True
WR,2008-2016,28.300000000000104,0.25140605965262863,True
WR,2008-2016,28.350000000000104,0.25139752072614896,True
WR,2008-2016,28.400000000000105,0.2513770494029428,True
WR,2008-2016,28.450000000000106,0.2513473091091181,True
WR,2008-2016,28.500000000000107,0.25131096326461494,True
WR,2008-2016,28.550000000000107,0.25127067472479653,True
WR,2008-2016,28.600000000000108,0.2512291054091467,True
WR,2008-2016,28.65000000000011,0.2511889161171039,True
WR,2008-2016,28.70000000000011,0.25115276653109403,True
WR,2008-2016,28.75000000000011,0.25112331540683064,True
WR,2008-2016,28.80000000000011,0.25110322095094295,True
WR,2008-2016,28.85000000000011,0.2510951413859603,True
WR,2008-2016,28.900000000000112,0.25110173570263683,True
WR,2008-2016,28.950000000000113,0.25112566459952984,True
WR,2008-2016,29.000000000000114,0.25116959160966235,True
WR,2008-2016,29.050000000000114,0.2512361844139904,True
WR,2008-2016,29.100000000000115,0.2513281163412723,True
WR,2008-2016,29.150000000000116,0.25144806805378583,True
WR,2008-2016,29.200000000000117,0.2515987294181677,True
WR,2008-2016,29.250000000000117,0.2517828015604479,True
WR,2008-2016,29.300000000000118,0.25200299910412677,True
WR,2008-2016,29.35000000000012,0.2522620520687981,True
WR,2008-2016,29.40000000000012,0.2525620766092858,True
WR,2008-2016,29.45000000000012,0.2529033455358442,True
WR,2008-2016,29.50000000000012,0.2532858042068093,True
WR,2008-2016,29.55000000000012,0.25370941032797145,True
WR,2008-2016,29.600000000000122,0.25417413374044523,True
WR,2008-2016,29.650000000000123,0.25467995620492706,True
WR,2008-2016,29.700000000000124,0.2552268711821834,True
WR,2008-2016,29.750000000000124,0.25581488360960347,True
WR,2008-2016,29.800000000000125,0.2564440096736226,True
WR,2008-2016,29.850000000000126,0.25711427657780916,True
WR,2008-2016,29.900000000000126,0.25782572230638867,True
WR,2008-2016,29.950000000000127,0.2585783953829653,True
WR,2008-2016,30.000000000000128,0.2593723546241815,True
WR,2008-2016,30.05000000000013,0.260207668888046,True
WR,2008-2016,30.10000000000013,0.26108441681664357,True
WR,2008-2016,30.15000000000013,0.26200268657293,True
WR,2008-2016,30.20000000000013,0.26296257557130137,True
WR,2008-2016,30.25000000000013,0.2639641902016166,True
WR,2008-2016,30.300000000000132,0.265007645546344,True
WR,2008-2016,30.350000000000133,0.26609306509048825,True
WR,2008-2016,30.400000000000134,0.267220580423952,True
