year,name,pos_adp,adp,pid,total,games,touches,pos,ppg,rank_T,rank_P,pos_eff,round12,round10,bin12,bin10,hit_pos_T,hit_pos_P,tier_T,tier_P,hit24_T,hit24_P,hit36_T,hit36_P,elig_P,hit_val_T_12,hit_val_P_12,hit_val_T_10,hit_val_P_10,hit_val_T,hit_val_P,board_team,fr,wt17,proj_rank,top10_proj,ppg_team,real_rank,top10_real,hit12,hit24,band1324,ladp,own_pts,pts_tot,gms,top10_real_loo,g_all,g_last,g_last2,g_ex_last2,rb_rank_on_team,is_lead,n_rb_drafted,birth_date,rookie_season,draft_round,age,exp
2022,Keenan Allen,WR,29.5,00-0030279,164.0,10,89.0,WR,16.4,42.0,11.0,WR,3,3,R3-4,R3-4,0,1.0,none,1-12,0,1.0,0,1.0,True,0,1.0,0,1.0,0,1.0,LAC,LAC,10.349851184865114,5.0,1,23.0,13.0,0,0,0,0,3.3843902633457743,24.0,391.0,17,0,10.0,1.0,2.0,8.0,,False,1.0,1992-04-27,2013,3.0,30,9
2022,A.J. Brown,WR,30.4,00-0035676,299.6,17,145.0,WR,17.623529411764707,6.0,8.0,WR,3,4,R3-4,R3-4,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,PHI,PHI,9.742688524742455,12.0,0,28.058823529411764,3.0,1,1,1,0,3.414442608412176,66.0,477.0,17,1,17.0,1.0,2.0,15.0,,False,2.0,1997-06-30,2019,2.0,25,3
2022,Tee Higgins,WR,32.5,00-0036410,220.9,14,109.0,WR,15.778571428571428,19.0,12.0,WR,3,4,R3-4,R3-4,0,1.0,13-24,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,CIN,CIN,9.79564366677838,10.0,1,26.125,7.0,1,0,1,1,3.481240089335692,44.0,418.0,16,1,14.0,1.0,1.0,13.0,,False,1.0,1999-01-18,2020,2.0,23,2
2022,Cam Akers,RB,33.1,00-0036414,141.3,15,18.0,RB,9.42,35.0,39.0,RB,3,4,R3-4,R3-4,0,0.0,25-36,none,0,0.0,1,0.0,True,0,0.0,0,0.0,0,0.0,LAR,LA,10.349851184865114,6.0,1,18.058823529411764,27.0,0,0,0,0,3.4995332823830174,42.0,307.0,17,0,15.0,1.0,2.0,13.0,1.0,True,1.0,1999-06-22,2020,2.0,23,2
2022,Travis Etienne Jr.,RB,33.6,00-0036973,205.1,17,45.0,RB,12.06470588235294,17.0,24.0,RB,3,4,R3-4,R3-4,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,0.0,1,0.0,1,0.0,JAX,JAX,6.6501488151348855,26.0,0,23.764705882352942,10.0,1,0,1,1,3.5145260669691587,32.0,404.0,17,0,17.0,1.0,2.0,15.0,1.0,True,2.0,1999-01-26,2021,1.0,23,1
2022,DJ Moore,WR,35.9,00-0034827,199.1,17,118.0,WR,11.711764705882354,24.0,34.0,WR,3,4,R3-4,R3-4,0,0.0,13-24,25-36,1,0.0,1,1.0,True,0,0.0,0,0.0,0,0.0,CAR,CAR,6.795643666778378,25.0,0,20.41176470588235,20.0,0,0,1,1,3.580737295494233,42.0,347.0,17,0,17.0,1.0,2.0,15.0,,False,,1997-04-14,2018,1.0,25,4
2022,Terry McLaurin,WR,38.0,00-0035659,229.0,17,120.0,WR,13.470588235294118,14.0,23.0,WR,4,4,R3-4,R3-4,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,0.0,1,0.0,1,0.0,WAS,WAS,7.795643666778378,22.0,0,18.88235294117647,24.0,0,0,1,1,3.6375861597263857,30.0,321.0,17,0,17.0,1.0,2.0,15.0,,False,3.0,1995-09-15,2019,3.0,27,3
2022,J.K. Dobbins,RB,38.8,00-0036158,81.2,8,8.0,RB,10.15,57.0,34.0,RB,4,4,R3-4,R3-4,0,0.0,none,25-36,0,0.0,0,1.0,True,0,0.0,0,0.0,0,0.0,BAL,BAL,10.204356333221623,7.0,1,20.58823529411765,19.0,0,0,0,0,3.6584202466292277,18.0,350.0,17,0,8.0,0.0,1.0,7.0,1.0,True,1.0,1998-12-17,2020,2.0,24,2
2022,David Montgomery,RB,39.3,00-0035685,177.7,16,40.0,RB,11.10625,24.0,29.0,RB,4,4,R3-4,R3-4,0,0.0,13-24,25-36,1,0.0,1,1.0,True,0,0.0,0,0.0,0,0.0,CHI,CHI,5.711537165323872,29.0,0,19.176470588235293,23.0,0,0,1,1,3.6712245188752153,36.0,326.0,17,0,16.0,1.0,2.0,14.0,1.0,True,1.0,1997-06-07,2019,3.0,25,3
2022,Mike Williams,WR,39.6,00-0033536,176.5,13,93.0,WR,13.576923076923077,32.0,21.0,WR,4,4,R3-4,R3-4,0,0.0,25-36,13-24,0,1.0,1,1.0,True,0,1.0,0,1.0,0,1.0,LAC,LAC,10.349851184865114,5.0,1,23.0,13.0,0,0,0,0,3.6788291182604347,24.0,391.0,17,0,13.0,1.0,2.0,11.0,,False,1.0,1994-10-04,2017,1.0,28,5
2022,Elijah Mitchell,RB,42.4,00-0036567,43.6,5,4.0,RB,8.72,78.0,43.0,RB,4,5,R3-4,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,SF,SF,9.999999999999998,9.0,1,26.470588235294116,6.0,1,0,0,0,3.7471483622379123,12.0,450.0,17,1,5.0,1.0,1.0,4.0,2.0,False,2.0,1998-05-02,2021,6.0,24,1
2022,Diontae Johnson,WR,43.4,00-0035216,180.7,17,147.0,WR,10.629411764705882,29.0,42.0,WR,4,5,R3-4,R5-6,0,0.0,25-36,none,0,0.0,1,0.0,True,0,0.0,1,0.0,0,0.0,PIT,PIT,7.724385189431006,23.0,0,18.11764705882353,26.0,0,0,0,0,3.770459441106359,4.0,308.0,17,0,17.0,1.0,2.0,15.0,,False,1.0,1996-07-05,2019,3.0,26,3
2022,Breece Hall,RB,44.4,00-0038120,115.1,7,31.0,RB,16.442857142857143,42.0,8.0,RB,4,5,R3-4,R5-6,0,1.0,none,1-12,0,1.0,0,1.0,True,0,1.0,0,1.0,0,1.0,NYJ,NYJ,5.650148815134886,30.0,0,17.41176470588235,29.0,0,0,0,0,3.7932394694381792,30.0,296.0,17,0,7.0,0.0,0.0,7.0,1.0,True,3.0,2001-05-31,2022,2.0,21,0
2022,Courtland Sutton,WR,45.3,00-0034348,159.4,15,109.0,WR,10.626666666666669,43.0,43.0,WR,4,5,R3-4,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,DEN,DEN,9.742688524742455,11.0,0,16.88235294117647,32.0,0,0,0,0,3.8133070324889884,12.0,287.0,17,0,15.0,1.0,2.0,13.0,,False,2.0,1995-10-10,2018,2.0,27,4
2022,Josh Jacobs,RB,46.8,00-0035700,328.3,17,64.0,RB,19.311764705882354,3.0,3.0,RB,4,5,R3-4,R5-6,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,LV,LV,9.054844353810449,16.0,0,23.235294117647058,12.0,0,1,1,0,3.845883202923601,72.0,395.0,17,0,17.0,1.0,2.0,15.0,1.0,True,2.0,1998-02-11,2019,1.0,24,3
2022,Jaylen Waddle,WR,47.7,00-0036613,259.2,17,117.0,WR,15.24705882352941,8.0,13.0,WR,4,5,R3-4,R5-6,1,0.0,1-12,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,MIA,MIA,9.257311475257545,15.0,0,23.352941176470587,11.0,0,1,1,0,3.8649313978942956,48.0,397.0,17,0,17.0,1.0,2.0,15.0,,False,1.0,1998-11-25,2021,1.0,24,1
2022,AJ Dillon,RB,48.7,00-0036265,167.6,17,43.0,RB,9.858823529411763,26.0,37.0,RB,5,5,R5-6,R5-6,0,0.0,25-36,none,0,0.0,1,0.0,True,1,0.0,1,0.0,1,0.0,GB,GB,11.257311475257547,2.0,1,21.764705882352942,14.0,0,0,0,0,3.885679030088544,42.0,370.0,17,0,17.0,1.0,2.0,15.0,2.0,False,2.0,1998-05-02,2020,2.0,24,2
2022,DK Metcalf,WR,51.4,00-0035640,226.8,17,141.0,WR,13.341176470588236,16.0,25.0,WR,5,6,R5-6,R5-6,0,0.0,13-24,25-36,1,0.0,1,1.0,True,1,1.0,1,1.0,1,1.0,SEA,SEA,5.724385189431007,28.0,0,23.941176470588236,9.0,1,0,1,1,3.9396381724611196,36.0,407.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1997-12-14,2019,2.0,25,3
2022,Michael Thomas,WR,52.3,00-0032765,51.1,3,22.0,WR,17.033333333333335,117.0,,WR,5,6,R5-6,R5-6,0,,none,none,0,,0,,False,0,,0,,0,,NO,NO,8.869339513295333,17.0,0,19.41176470588235,22.0,0,0,0,0,3.9569963710708773,18.0,330.0,17,0,3.0,0.0,0.0,3.0,,False,1.0,1993-03-03,2016,2.0,29,6
2022,Allen Robinson II,WR,53.5,00-0031428,84.9,10,52.0,WR,8.49,84.0,64.0,WR,5,6,R5-6,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,LAR,LA,10.349851184865114,6.0,1,18.058823529411764,27.0,0,0,0,0,3.979681653901961,18.0,307.0,17,0,10.0,0.0,0.0,10.0,,False,1.0,1993-08-24,2014,2.0,29,8
2022,Clyde Edwards-Helaire,RB,54.3,00-0036360,98.3,10,23.0,RB,9.83,46.0,38.0,RB,5,6,R5-6,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,KC,KC,11.05484435381045,3.0,1,29.176470588235293,1.0,1,0,0,0,3.9945242269398897,36.0,496.0,17,1,10.0,0.0,0.0,10.0,1.0,True,3.0,1999-04-11,2020,1.0,23,2
2022,Chris Godwin Jr.,WR,56.5,00-0033921,222.8,15,142.0,WR,14.853333333333332,18.0,17.0,WR,5,6,R5-6,R5-6,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,TB,TB,10.625615353107058,4.0,1,18.41176470588235,25.0,0,0,1,1,4.034240638152395,20.0,313.0,17,0,15.0,1.0,2.0,13.0,,False,2.0,1996-02-27,2017,3.0,26,5
2022,Brandin Cooks,WR,56.7,00-0031236,145.6,13,93.0,WR,11.2,49.0,38.0,WR,5,6,R5-6,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,1.0,0,0.0,0,1.0,HOU,HOU,4.650148815134886,32.0,0,17.0,30.0,0,0,0,0,4.037774210733707,18.0,289.0,17,0,13.0,1.0,2.0,11.0,,False,1.0,1993-09-25,2014,1.0,29,8
2022,Damien Harris,RB,59.8,00-0035657,90.9,11,23.0,RB,8.263636363636364,48.0,48.0,RB,5,6,R5-6,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,NE,NE,8.349851184865114,19.0,0,21.41176470588235,17.0,0,0,0,0,4.091005660956586,18.0,364.0,17,0,11.0,1.0,2.0,9.0,1.0,True,2.0,1997-02-11,2019,3.0,25,3
2022,Jerry Jeudy,WR,61.7,00-0036407,204.2,15,100.0,WR,13.613333333333332,22.0,20.0,WR,6,7,R5-6,R7-8,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,DEN,DEN,9.742688524742455,11.0,0,16.88235294117647,32.0,0,0,1,1,4.122283930911342,36.0,287.0,17,0,15.0,1.0,2.0,13.0,,False,2.0,1999-04-24,2020,1.0,23,2
2022,Miles Sanders,RB,61.7,00-0035243,216.7,17,26.0,RB,12.747058823529413,15.0,22.0,RB,6,7,R5-6,R7-8,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,PHI,PHI,9.742688524742455,12.0,0,28.058823529411764,3.0,1,0,1,1,4.122283930911342,66.0,477.0,17,1,17.0,1.0,2.0,15.0,1.0,True,2.0,1997-05-01,2019,2.0,25,3
2022,Gabe Davis,WR,62.9,00-0036196,171.6,15,93.0,WR,11.44,35.0,37.0,WR,6,7,R5-6,R7-8,0,0.0,25-36,none,0,0.0,1,0.0,True,1,1.0,0,0.0,1,1.0,BUF,BUF,11.999999999999998,1.0,1,28.4375,2.0,1,0,0,0,4.141546163706395,42.0,455.0,16,1,15.0,1.0,1.0,14.0,,False,3.0,1999-03-01,2020,4.0,23,2
2022,Rashaad Penny,RB,63.3,00-0034750,52.2,5,5.0,RB,10.44,70.0,33.0,RB,6,7,R5-6,R7-8,0,0.0,none,25-36,0,0.0,0,1.0,True,0,0.0,0,0.0,0,0.0,SEA,SEA,5.724385189431007,28.0,0,23.941176470588236,9.0,1,0,0,0,4.147885329150131,12.0,407.0,17,0,5.0,0.0,0.0,5.0,1.0,True,2.0,1996-02-02,2018,1.0,26,4
2022,Adam Thielen,WR,63.8,00-0030035,180.0,17,107.0,WR,10.588235294117649,30.0,44.0,WR,6,7,R5-6,R7-8,0,0.0,25-36,none,0,0.0,1,0.0,True,1,0.0,1,0.0,1,0.0,MIN,MIN,9.5,14.0,0,24.941176470588236,8.0,1,0,0,0,4.155753190350744,38.0,424.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1990-08-22,2013,,32,9
2022,Darnell Mooney,WR,68.1,00-0036309,101.5,11,61.0,WR,9.227272727272728,72.0,54.0,WR,6,7,R5-6,R7-8,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,CHI,CHI,5.711537165323872,29.0,0,19.176470588235293,23.0,0,0,0,0,4.220977213155467,12.0,326.0,17,0,11.0,0.0,0.0,11.0,,False,1.0,1997-10-29,2020,5.0,25,2
2022,Hollywood Brown,WR,68.7,00-0035662,156.0,12,107.0,WR,13.0,44.0,28.0,WR,6,7,R5-6,R7-8,0,0.0,none,25-36,0,0.0,0,1.0,True,1,1.0,0,1.0,1,1.0,ARI,ARI,8.204356333221622,20.0,0,20.0,21.0,0,0,0,0,4.229749199228304,18.0,340.0,17,0,12.0,1.0,2.0,10.0,,False,1.0,1997-06-04,2019,1.0,25,3
2022,Kareem Hunt,RB,68.9,00-0033923,126.8,17,44.0,RB,7.458823529411765,39.0,53.0,RB,6,7,R5-6,R7-8,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,CLE,CLE,8.130660486704668,21.0,0,21.235294117647058,18.0,0,0,0,0,4.232656178019613,24.0,361.0,17,0,17.0,1.0,2.0,15.0,2.0,False,2.0,1995-08-06,2017,3.0,27,5
2022,Chase Edmonds,RB,69.6,00-0034681,74.2,13,24.0,RB,5.707692307692308,59.0,64.0,RB,6,7,R5-6,R7-8,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,DEN,DEN,9.742688524742455,11.0,0,16.88235294117647,32.0,0,0,0,0,4.242764567340374,18.0,287.0,17,0,13.0,1.0,2.0,11.0,2.0,False,2.0,1996-04-13,2018,4.0,26,4
2022,Dameon Pierce,RB,70.5,00-0037258,166.4,13,39.0,RB,12.8,27.0,21.0,RB,6,8,R5-6,R7-8,0,0.0,25-36,13-24,0,1.0,1,1.0,True,1,1.0,0,1.0,1,1.0,HOU,HOU,4.650148815134886,32.0,0,17.0,30.0,0,0,0,0,4.255612709818223,30.0,289.0,17,0,13.0,0.0,0.0,13.0,1.0,True,1.0,2000-02-19,2022,4.0,22,0
2022,Tony Pollard,RB,70.8,00-0035261,248.8,16,55.0,RB,15.55,8.0,9.0,RB,6,8,R5-6,R7-8,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,DAL,DAL,9.625615353107058,13.0,0,27.470588235294116,4.0,1,1,1,0,4.259859000699674,72.0,467.0,17,0,16.0,1.0,1.0,15.0,2.0,False,2.0,1997-04-30,2019,4.0,25,3
2022,Hunter Renfrow,WR,71.2,00-0034983,79.0,10,50.0,WR,7.9,92.0,69.0,WR,6,8,R5-6,R7-8,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,LV,LV,9.054844353810449,16.0,0,23.235294117647058,12.0,0,0,0,0,4.26549281841793,12.0,395.0,17,0,10.0,1.0,2.0,8.0,,False,2.0,1995-12-21,2019,5.0,27,3
2022,Amon-Ra St. Brown,WR,73.4,00-0036963,267.6,16,146.0,WR,16.725,7.0,10.0,WR,7,8,R7-8,R7-8,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,DET,DET,7.054844353810449,24.0,0,26.647058823529413,5.0,1,1,1,0,4.29592393562047,36.0,453.0,17,1,16.0,1.0,2.0,14.0,,False,2.0,1999-10-24,2021,4.0,23,1
2022,Devin Singletary,RB,74.4,00-0035250,177.9,16,52.0,RB,11.11875,23.0,28.0,RB,7,8,R7-8,R7-8,0,0.0,13-24,25-36,1,0.0,1,1.0,True,1,0.0,1,0.0,1,0.0,BUF,BUF,11.999999999999998,1.0,1,28.4375,2.0,1,0,1,1,4.309455941839047,36.0,455.0,16,1,16.0,1.0,1.0,15.0,1.0,True,3.0,1997-09-03,2019,3.0,25,3
2022,JuJu Smith-Schuster,WR,75.9,00-0033857,185.3,16,101.0,WR,11.58125,27.0,36.0,WR,7,8,R7-8,R7-8,0,0.0,25-36,25-36,0,0.0,1,1.0,True,1,0.0,1,0.0,1,0.0,KC,KC,11.05484435381045,3.0,1,29.176470588235293,1.0,1,0,0,0,4.3294166844015844,18.0,496.0,17,1,16.0,1.0,2.0,14.0,,False,3.0,1996-11-22,2017,2.0,26,5
2022,Rhamondre Stevenson,RB,76.0,00-0036875,249.1,17,88.0,RB,14.652941176470588,7.0,11.0,RB,7,8,R7-8,R7-8,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,NE,NE,8.349851184865114,19.0,0,21.41176470588235,17.0,0,1,1,0,4.330733340286331,36.0,364.0,17,0,17.0,1.0,2.0,15.0,2.0,False,2.0,1998-02-23,2021,4.0,24,1
2022,Rashod Bateman,WR,81.0,00-0036550,53.5,6,28.0,WR,8.916666666666666,111.0,58.0,WR,7,9,R7-8,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,BAL,BAL,10.204356333221623,7.0,1,20.58823529411765,19.0,0,0,0,0,4.394449154672439,12.0,350.0,17,0,6.0,0.0,0.0,6.0,,False,1.0,1999-11-29,2021,1.0,23,1
2022,Amari Cooper,WR,84.2,00-0031544,246.0,17,132.0,WR,14.470588235294118,10.0,18.0,WR,8,9,R7-8,R9+,1,0.0,1-12,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,CLE,CLE,8.130660486704668,21.0,0,21.235294117647058,18.0,0,1,1,0,4.4331949212482815,54.0,361.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1994-06-17,2015,1.0,28,7
2022,Melvin Gordon III,RB,85.4,00-0032144,87.1,10,32.0,RB,8.709999999999999,54.0,44.0,RB,8,9,R7-8,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,KC,KC,11.05484435381045,3.0,1,29.176470588235293,1.0,1,0,0,0,4.447346100794524,12.0,496.0,17,1,10.0,0.0,0.0,10.0,2.0,False,3.0,1993-04-13,2015,1.0,29,7
2022,DeVonta Smith,WR,86.6,00-0036912,256.6,17,136.0,WR,15.094117647058823,9.0,14.0,WR,8,9,R7-8,R9+,1,0.0,1-12,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,PHI,PHI,9.742688524742455,12.0,0,28.058823529411764,3.0,1,1,1,0,4.461299815568389,42.0,477.0,17,1,17.0,1.0,2.0,15.0,,False,2.0,1998-11-14,2021,1.0,24,1
2022,Elijah Moore,WR,87.9,00-0036980,88.1,14,65.0,WR,6.292857142857143,81.0,92.0,WR,8,9,R7-8,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,NYJ,NYJ,5.650148815134886,30.0,0,17.41176470588235,29.0,0,0,0,0,4.476199804691132,6.0,296.0,17,0,14.0,1.0,2.0,12.0,,False,3.0,2000-03-27,2021,2.0,22,1
2022,Allen Lazard,WR,89.5,00-0034521,174.8,15,100.0,WR,11.653333333333334,34.0,35.0,WR,8,9,R7-8,R9+,0,0.0,25-36,25-36,0,0.0,1,1.0,True,0,0.0,1,1.0,0,0.0,GB,GB,11.257311475257547,2.0,1,21.764705882352942,14.0,0,0,0,0,4.4942386252808095,36.0,370.0,17,0,15.0,1.0,2.0,13.0,,False,2.0,1995-12-11,2018,,27,4
2022,DeAndre Hopkins,WR,90.0,00-0030564,151.7,9,96.0,WR,16.855555555555554,47.0,9.0,WR,8,9,R7-8,R9+,0,1.0,none,1-12,0,1.0,0,1.0,True,0,1.0,1,1.0,0,1.0,ARI,ARI,8.204356333221622,20.0,0,20.0,21.0,0,0,0,0,4.499809670330265,18.0,340.0,17,0,9.0,0.0,0.0,9.0,,False,1.0,1992-06-06,2013,1.0,30,9
2022,Brandon Aiyuk,WR,90.0,00-0036261,227.8,17,114.0,WR,13.4,15.0,24.0,WR,8,9,R7-8,R9+,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,SF,SF,9.999999999999998,9.0,1,26.470588235294116,6.0,1,0,1,1,4.499809670330265,48.0,450.0,17,1,17.0,1.0,2.0,15.0,,False,2.0,1998-03-17,2020,1.0,24,2
2022,Cordarrelle Patterson,RB,91.4,00-0030578,154.7,13,31.0,RB,11.9,31.0,25.0,RB,8,10,R7-8,R9+,0,0.0,25-36,25-36,0,0.0,1,1.0,True,0,0.0,1,1.0,0,0.0,ATL,ATL,4.93005607612908,31.0,0,21.470588235294116,15.0,0,0,0,0,4.515245478460105,48.0,365.0,17,0,13.0,1.0,2.0,11.0,1.0,True,2.0,1991-03-17,2013,1.0,31,9
2022,James Cook III,RB,92.0,00-0037248,105.7,16,32.0,RB,6.60625,44.0,58.0,RB,8,10,R7-8,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,BUF,BUF,11.999999999999998,1.0,1,28.4375,2.0,1,0,0,0,4.5217885770490405,18.0,455.0,16,1,16.0,1.0,1.0,15.0,2.0,False,3.0,1999-09-25,2022,2.0,23,0
2022,Kenneth Walker III,RB,92.9,00-0038134,202.5,15,35.0,RB,13.5,18.0,17.0,RB,8,10,R7-8,R9+,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,SEA,SEA,5.724385189431007,28.0,0,23.941176470588236,9.0,1,0,1,1,4.531523645819793,54.0,407.0,17,0,15.0,1.0,2.0,13.0,2.0,False,2.0,2000-10-20,2022,2.0,22,0
2022,Nyheim Hines,RB,93.9,00-0034367,81.4,16,37.0,RB,5.0875,56.0,70.0,RB,8,10,R7-8,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,BUF,BUF,11.999999999999998,1.0,1,28.4375,2.0,1,0,0,0,4.542230386214217,12.0,455.0,16,1,16.0,1.0,1.0,15.0,3.0,False,3.0,1996-11-12,2018,4.0,26,4
2022,Christian Kirk,WR,96.2,00-0034775,241.9,17,133.0,WR,14.229411764705883,12.0,19.0,WR,9,10,R9+,R9+,1,0.0,1-12,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,JAX,JAX,6.6501488151348855,26.0,0,23.764705882352942,10.0,1,1,1,0,4.566429357671661,48.0,404.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1996-11-18,2018,2.0,26,4
2022,James Robinson,RB,101.5,00-0035831,88.6,11,14.0,RB,8.054545454545455,51.0,50.0,RB,9,11,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,NYJ,NYJ,5.650148815134886,30.0,0,17.41176470588235,29.0,0,0,0,0,4.620058798481842,30.0,296.0,17,0,11.0,0.0,0.0,11.0,2.0,False,3.0,1998-08-09,2020,,24,2
2022,Raheem Mostert,RB,101.9,00-0031687,168.3,16,42.0,RB,10.51875,25.0,31.0,RB,9,11,R9+,R9+,0,0.0,25-36,25-36,0,0.0,1,1.0,True,1,1.0,1,1.0,1,1.0,MIA,MIA,9.257311475257545,15.0,0,23.352941176470587,11.0,0,0,0,0,4.623991940228679,30.0,397.0,17,0,16.0,1.0,2.0,14.0,1.0,True,1.0,1992-04-09,2015,,30,7
2022,Drake London,WR,102.2,00-0037238,178.6,17,117.0,WR,10.505882352941176,31.0,46.0,WR,9,11,R9+,R9+,0,0.0,25-36,none,0,0.0,1,0.0,True,1,1.0,1,1.0,1,1.0,ATL,ATL,4.93005607612908,31.0,0,21.470588235294116,15.0,0,0,0,0,4.626931677769604,26.0,365.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,2001-07-24,2022,1.0,21,0
2022,Robert Woods,WR,102.5,00-0030431,117.7,17,91.0,WR,6.923529411764706,56.0,84.0,WR,9,11,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,TEN,TEN,8.625615353107058,18.0,0,17.529411764705884,28.0,0,0,0,0,4.629862798578463,12.0,298.0,17,0,17.0,1.0,2.0,15.0,,False,1.0,1992-04-10,2013,2.0,30,9
2022,Kadarius Toney,WR,102.7,00-0036913,59.3,9,20.0,WR,6.588888888888889,106.0,89.0,WR,9,11,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,KC,KC,11.05484435381045,3.0,1,29.176470588235293,1.0,1,0,0,0,4.631812116934513,18.0,496.0,17,1,9.0,1.0,2.0,7.0,,False,3.0,1999-01-27,2021,1.0,23,1
2022,Kenny Gainwell,RB,105.8,00-0036919,87.9,17,29.0,RB,5.170588235294118,53.0,68.0,RB,9,11,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,PHI,PHI,9.742688524742455,12.0,0,28.058823529411764,3.0,1,0,0,0,4.661550519424199,24.0,477.0,17,1,17.0,1.0,2.0,15.0,2.0,False,2.0,1999-03-14,2021,5.0,23,1
2022,Tyler Allgeier,RB,107.6,00-0037263,159.4,16,17.0,RB,9.9625,29.0,35.0,RB,9,11,R9+,R9+,0,0.0,25-36,25-36,0,0.0,1,1.0,True,1,1.0,1,1.0,1,1.0,ATL,ATL,4.93005607612908,31.0,0,21.470588235294116,15.0,0,0,0,0,4.678420647727684,26.0,365.0,17,0,16.0,1.0,2.0,14.0,2.0,False,2.0,2000-04-15,2022,5.0,22,0
2022,J.D. McKissic,RB,110.2,00-0032602,55.8,8,40.0,RB,6.975,68.0,56.0,RB,10,12,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,WAS,WAS,7.795643666778378,22.0,0,18.88235294117647,24.0,0,0,0,0,4.702296896718814,2.0,321.0,17,0,8.0,0.0,0.0,8.0,1.0,True,3.0,1993-08-15,2016,,29,6
2022,Chris Olave,WR,110.4,00-0037239,198.2,15,119.0,WR,13.213333333333331,25.0,26.0,WR,10,12,R9+,R9+,0,0.0,25-36,25-36,0,0.0,1,1.0,True,1,1.0,1,1.0,1,1.0,NO,NO,8.869339513295333,17.0,0,19.41176470588235,22.0,0,0,0,0,4.704110133842995,26.0,330.0,17,0,15.0,1.0,2.0,13.0,,False,1.0,2000-06-27,2022,1.0,22,0
2022,Darrell Henderson Jr.,RB,111.9,00-0035664,73.5,10,22.0,RB,7.35,60.0,54.0,RB,10,12,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,JAX,JAX,6.6501488151348855,26.0,0,23.764705882352942,10.0,1,0,0,0,4.71760561531788,18.0,404.0,17,0,10.0,0.0,0.0,10.0,2.0,False,2.0,1997-08-19,2019,3.0,25,3
