pos,window,rate,fit,n_fit,alpha,beta,prior_mean,prior_n,mu_phat,var_phat,binom_noise,var_p,degenerate
WR,last3,boom,population,180,0.8347040176221039,9.13700856424175,0.0837071877843962,9.971712581863853,0.0837071877843962,0.010915018008880497,0.0039242867146239415,0.006990731294256556,False
WR,last3,bust,board,72,2.679340676778997,4.6223356888875085,0.366948703639842,7.301676365666506,0.366948703639842,0.035515790781366345,0.007533809515799234,0.027981981265567113,False
WR,last3,bust,population,180,2.6431239931396933,2.0950473005242465,0.5578363105348635,4.73817129366394,0.5578363105348635,0.05560477359474554,0.01261983143101648,0.04298494216372906,False
WR,recent,boom,board,66,1.327515343928626,7.425572407539562,0.15166251974407052,8.753087751468188,0.15166251974407052,0.022915812213392898,0.0097239899794976,0.013191822233895298,False
WR,recent,boom,population,105,0.7620407406600643,6.529320766859819,0.10451281833634775,7.291361507519884,0.10451281833634775,0.01891019434464037,0.007622556113589945,0.011287638231050424,False
WR,recent,bust,board,66,3.237605255497208,5.238728588794231,0.38195820445152,8.476333844291439,0.38195820445152,0.042752620838459494,0.01784149609522374,0.024911124743235754,False
WR,recent,bust,population,105,2.740208324101079,2.8272255337167516,0.49218516000028606,5.56743385781783,0.4921851600002861,0.058413936206456865,0.020356616759188553,0.03805731944726831,False
WR,season_2017,boom,board,5,17385.798770111214,104721.81800993413,0.14238095238095236,122107.61678004534,0.14238095238095236,0.007461451247165532,0.008780191016088972,0.0,True
WR,season_2017,boom,population,110,1.4423262122437863,14.035802083233074,0.09318479500297683,15.47812829547686,0.09318479500297683,0.012114035328101406,0.006985941440980434,0.0051280938871209715,False
WR,season_2017,bust,board,5,2.682430992548153,5.207071926711122,0.33999999999999997,7.889502919259275,0.33999999999999997,0.04137868480725624,0.016135428571428568,0.025243256235827672,False
WR,season_2017,bust,population,110,3.1884493174810324,3.012334030476833,0.5142010514737787,6.200783347957866,0.5142010514737787,0.055341891770619114,0.020651453513247903,0.03469043825737121,False
WR,season_2018,boom,board,8,0.7979307321847399,2.7158926756012707,0.22708333333333333,3.5138234077860107,0.2270833333333333,0.050585317460317455,0.011701099537037032,0.03888421792328042,False
WR,season_2018,boom,population,105,0.9010296353818937,5.993296225130927,0.13069147783433496,6.894325860512821,0.13069147783433496,0.02372802958275697,0.009336526436922524,0.014391503145834445,False
WR,season_2018,bust,board,8,2.8797029223880317,8.004213634669096,0.26458333333333334,10.883916557057127,0.26458333333333334,0.029345238095238094,0.012971932870370366,0.016373305224867726,False
WR,season_2018,bust,population,105,2.10184840332824,2.688863350274502,0.4387340569483427,4.790711753602742,0.43873405694834267,0.06276083220061589,0.020236442332861433,0.042524389867754454,False
WR,season_2019,boom,board,14,74.5245126672466,261.38289627693223,0.22186028257456833,335.9074089441788,0.22186028257456833,0.013059977141798481,0.012547556538964232,0.0005124206028342491,False
WR,season_2019,boom,population,110,2.0040687474556145,13.878410324025124,0.12618110424928602,15.882479071480738,0.12618110424928602,0.01574223441803482,0.009211236647335605,0.006530997770699215,False
WR,season_2019,bust,board,14,2.6321670500207146,8.408829989672174,0.23839939822082676,11.04099703969289,0.2383993982208268,0.02827528017202611,0.013196368969718781,0.015078911202307328,False
