year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2020,Will Fuller,00-0033127,70.5,30,2016,4,10,18.89,vet,True,12.717465289350969,11.833267719934385,7.056732280065615,6.172534710649032
2021,Davante Adams,00-0031381,6.4,1,2014,7,16,21.51875,vet,True,18.272661460775396,18.379251629089865,3.139498370910136,3.246088539224605
2021,Tyreek Hill,00-0033040,10.6,2,2016,5,17,17.441176470588236,vet,True,17.104449722450227,17.943725961538462,-0.5025494909502264,0.33672674813800896
2021,Stefon Diggs,00-0031588,13.5,3,2015,6,17,16.794117647058822,vet,True,16.544521232539523,16.42261932202348,0.3714983250353434,0.24959641451929926
2021,DeAndre Hopkins,00-0030564,17.0,4,2013,8,10,14.719999999999999,vet,True,16.010783771855177,16.42261932202348,-1.7026193220234802,-1.2907837718551782
2021,Calvin Ridley,00-0034837,18.0,5,2018,3,5,14.219999999999999,vet,True,15.878443400184045,16.42261932202348,-2.20261932202348,-1.658443400184046
2021,DK Metcalf,00-0035640,19.7,6,2019,2,17,14.370588235294118,vet,True,15.669492441713135,15.39774859415863,-1.0271603588645117,-1.2989042064190173
2021,Justin Jefferson,00-0036322,22.4,7,2020,1,17,19.435294117647057,soph,True,15.372106569053837,15.39774859415863,4.037545523488427,4.06318754859322
2021,A.J. Brown,00-0035676,24.8,8,2019,2,13,13.915384615384616,vet,True,15.136446432780904,15.39774859415863,-1.4823639787740142,-1.2210618173962882
2021,Keenan Allen,00-0030279,25.9,9,2013,8,16,16.1125,vet,True,15.03596286155728,15.39774859415863,0.7147514058413709,1.0765371384427205
2021,CeeDee Lamb,00-0036358,29.6,10,2020,1,16,14.55,soph,True,14.726794133062189,14.881502854988153,-0.3315028549881518,-0.17679413306218805
2021,Terry McLaurin,00-0035659,30.3,11,2019,2,17,12.558823529411764,vet,True,14.672677201271092,14.881502854988153,-2.322679325576388,-2.113853671859328
2021,Allen Robinson II,00-0031428,32.7,12,2014,7,12,7.25,vet,True,14.496185986955883,14.626785714285713,-7.376785714285713,-7.246185986955883
2021,Robert Woods,00-0030431,35.1,13,2013,8,9,15.244444444444444,vet,True,14.332200573589176,14.318447404719464,0.9259970397249795,0.9122438708552671
2021,Mike Evans,00-0031408,37.8,14,2014,7,15,17.34,vet,True,14.16061644590362,14.318447404719464,3.0215525952805358,3.179383554096379
2021,Amari Cooper,00-0031544,40.0,15,2015,6,15,13.5,vet,True,14.02963763038743,14.318447404719464,-0.8184474047194641,-0.5296376303874304
2021,Cooper Kupp,00-0033908,41.3,16,2017,4,17,25.852941176470587,vet,True,13.955586447175461,14.318447404719464,11.534493771751123,11.897354729295126
2021,Diontae Johnson,00-0035216,44.9,17,2019,2,16,17.15,vet,True,13.762082379605603,13.894337842606387,3.255662157393612,3.3879176203943953
2021,Julio Jones,00-0027944,46.0,18,2011,10,8,9.8375,vet,True,13.706043146971574,13.894337842606387,-4.056837842606386,-3.8685431469715734
2021,Chris Godwin Jr.,00-0033921,47.2,19,2017,4,14,17.314285714285713,vet,True,13.646417718680368,13.894337842606387,3.4199478716793266,3.667867995605345
2021,Tyler Lockett,00-0032211,48.4,20,2015,6,16,15.0875,vet,True,13.588289322344243,13.894337842606387,1.1931621573936138,1.499210677655757
2021,Adam Thielen,00-0030035,52.3,21,2013,8,13,15.36923076923077,vet,True,13.408859514662314,13.173062271062273,2.196168498168497,1.9603712545684555
2021,Brandon Aiyuk,00-0036261,53.9,22,2020,1,15,11.226666666666667,soph,True,13.339089228333355,12.691904761904762,-1.465238095238096,-2.1124225616666887
2021,DJ Moore,00-0034827,57.0,23,2018,3,17,13.970588235294118,vet,True,13.209614359719511,12.543744208908237,1.426844026385881,0.7609738755746065
2021,Chase Claypool,00-0036326,61.1,24,2020,1,15,11.106666666666666,soph,True,13.048790418261795,12.543744208908237,-1.4370775422415711,-1.9421237515951297
2021,Tee Higgins,00-0036410,61.3,25,2020,1,14,15.65,soph,True,13.041223986120187,12.543744208908237,3.1062557910917636,2.6087760138798135
2021,Jerry Jeudy,00-0036407,64.1,26,2020,1,10,8.5,soph,True,12.93781105160196,12.543744208908237,-4.043744208908237,-4.43781105160196
2021,Odell Beckham Jr.,00-0031235,69.0,27,2014,7,13,9.807692307692308,vet,True,12.767259169218725,11.833267719934385,-2.025575412242077,-2.959566861526417
2021,Michael Thomas,00-0032765,69.5,28,2016,5,0,,vet,False,12.750541940097488,11.833267719934385,,
2021,Antonio Brown,00-0027793,72.7,29,2010,11,7,17.3,vet,True,12.646318384453314,11.833267719934385,5.4667322800656155,4.653681615546686
2021,Robbie Chosen,00-0032688,75.0,30,2016,5,16,8.65625,vet,True,12.574203547548926,8.65625,0.0,-3.917953547548926
2022,Justin Jefferson,00-0036322,4.6,1,2020,2,17,21.685882352941178,vet,True,19.03727868238221,19.556530987394957,2.1293513655462206,2.648603670558966
2022,Cooper Kupp,00-0033908,5.7,2,2017,5,9,22.37777777777778,vet,True,18.540849895130147,18.379251629089865,3.9985261486879153,3.8369278826476325
2022,Ja'Marr Chase,00-0036900,8.7,3,2021,1,12,20.2,soph,True,17.5617983602519,17.943725961538462,2.2562740384615374,2.6382016397481003
2022,Davante Adams,00-0031381,12.0,4,2014,8,17,19.735294117647058,vet,True,16.81722737793689,16.94065359477124,2.7946405228758167,2.9180667397101665
2022,Stefon Diggs,00-0031588,13.6,5,2015,7,16,19.7875,vet,True,16.527433876940833,16.42261932202348,3.3648806779765223,3.2600661230591683
2022,CeeDee Lamb,00-0036358,17.5,6,2020,2,17,17.741176470588233,vet,True,15.94366816899085,16.42261932202348,1.3185571485647536,1.7975083015973823
2022,Deebo Samuel Sr.,00-0035719,19.6,7,2019,3,13,12.953846153846154,vet,True,15.68127529754893,15.39774859415863,-2.443902440312476,-2.7274291437027767
2022,Tyreek Hill,00-0033040,22.7,8,2016,6,17,20.070588235294117,vet,True,15.341303549211075,15.39774859415863,4.6728396411354876,4.729284686083043
2022,Michael Pittman Jr.,00-0036252,24.9,9,2020,2,16,13.53125,vet,True,15.127129212260801,15.39774859415863,-1.8664985941586298,-1.595879212260801
2022,Mike Evans,00-0031408,26.5,10,2014,8,15,15.026666666666667,vet,True,14.982937807256242,14.881502854988153,0.14516381167851478,0.04372885941042526
2022,Keenan Allen,00-0030279,29.5,11,2013,9,10,16.4,vet,True,14.734629423703037,14.881502854988153,1.518497145011846,1.6653705762969615
2022,A.J. Brown,00-0035676,30.4,12,2019,3,17,17.623529411764707,vet,True,14.665048442558017,14.881502854988153,2.7420265567765547,2.95848096920669
2022,Tee Higgins,00-0036410,32.5,13,2020,2,14,15.778571428571428,vet,True,14.510390486568078,14.881502854988153,0.897068573583276,1.268180942003351
2022,DJ Moore,00-0034827,35.9,14,2018,4,17,11.711764705882354,vet,True,14.280022000834176,14.318447404719464,-2.60668269883711,-2.568257294951822
2022,Terry McLaurin,00-0035659,38.0,15,2019,3,17,13.470588235294118,vet,True,14.14839833747236,14.318447404719464,-0.8478591694253463,-0.6778101021782419
2022,Mike Williams,00-0033536,39.6,16,2017,5,12,14.5,vet,True,14.052907436054126,14.318447404719464,0.1815525952805359,0.4470925639458745
2022,Diontae Johnson,00-0035216,43.4,17,2019,3,17,10.629411764705882,vet,True,13.840753351167672,13.894337842606387,-3.2649260779005047,-3.2113415864617902
2022,Courtland Sutton,00-0034348,45.3,18,2018,4,14,11.385714285714286,vet,True,13.741547201314248,13.894337842606387,-2.5086235568921005,-2.3558329155999616
2022,Jaylen Waddle,00-0036613,47.7,19,2021,1,17,15.24705882352941,soph,True,13.622019956836205,13.894337842606387,1.3527209809230243,1.625038866693206
2022,DK Metcalf,00-0035640,51.4,20,2019,3,17,13.341176470588236,vet,True,13.449049406250088,13.894337842606387,-0.5531613720181507,-0.10787293566185241
2022,Michael Thomas,00-0032765,52.3,21,2016,6,3,17.033333333333335,vet,False,13.408859514662314,13.173062271062273,3.860271062271062,3.624473818671021
2022,Allen Robinson II,00-0031428,53.5,22,2014,8,10,8.49,vet,True,13.356335685541778,13.173062271062273,-4.683062271062273,-4.866335685541777
2022,Chris Godwin Jr.,00-0033921,56.5,23,2017,5,15,14.853333333333333,vet,True,13.23001384123868,12.543744208908237,2.309589124425097,1.6233194920946534
2022,Brandin Cooks,00-0031236,56.7,24,2014,8,13,11.2,vet,True,13.221832468150772,12.543744208908237,-1.3437442089082374,-2.021832468150773
2022,Jerry Jeudy,00-0036407,61.7,25,2020,2,14,14.585714285714285,vet,True,13.026164901002241,12.543744208908237,2.0419700768060487,1.559549384712044
2022,Gabe Davis,00-0036196,62.9,26,2020,2,15,11.44,vet,True,12.981566549227624,12.543744208908237,-1.1037442089082372,-1.5415665492276247
2022,Adam Thielen,00-0030035,63.8,27,2013,9,17,10.588235294117647,vet,True,12.948672648572517,12.543744208908237,-1.95550891479059,-2.36043735445487
2022,Darnell Mooney,00-0036309,68.1,28,2020,2,11,9.227272727272727,vet,True,12.7976577613499,11.833267719934385,-2.6059949926616586,-3.570385034077173
2022,Hollywood Brown,00-0035662,68.7,29,2019,3,12,13.0,vet,True,12.77734775239087,11.833267719934385,1.1667322800656148,0.22265224760912972
2022,Hunter Renfrow,00-0034983,71.2,30,2019,3,10,7.9,vet,True,12.694589615300643,11.833267719934385,-3.933267719934385,-4.794589615300643
2023,Justin Jefferson,00-0036322,1.4,1,2020,3,10,20.22,vet,True,21.79155380948714,20.3425,-0.12250000000000227,-1.571553809487142
2023,Ja'Marr Chase,00-0036900,2.4,2,2021,2,16,16.42,vet,True,20.5436011032392,20.3425,-3.9224999999999994,-4.123601103239199
2023,Tyreek Hill,00-0033040,4.4,3,2016,7,16,23.525,vet,True,19.140199011776474,19.556530987394957,3.9684690126050413,4.384800988223525
2023,Cooper Kupp,00-0033908,7.0,4,2017,6,11,14.754545454545456,vet,True,18.06518008418483,18.379251629089865,-3.624706174544409,-3.3106346296393756
2023,Stefon Diggs,00-0031588,8.5,5,2015,8,17,16.105882352941176,vet,True,17.615645581963502,17.943725961538462,-1.8378436085972858,-1.509763229022326
2023,CeeDee Lamb,00-0036358,11.0,6,2020,3,17,23.71764705882353,vet,True,17.01868709658249,17.943725961538462,5.7739210972850685,6.698959962241041
2023,A.J. Brown,00-0035676,12.5,7,2019,4,16,18.10625,vet,True,16.722711145518424,16.461948529411764,1.6443014705882355,1.383538854481575
2023,Amon-Ra St. Brown,00-0036963,13.2,8,2021,2,16,20.68125,vet,True,16.5965532239153,16.42261932202348,4.2586306779765195,4.084696776084698
2023,Davante Adams,00-0031381,15.6,9,2014,9,17,15.61176470588235,vet,True,16.209768529094873,16.42261932202348,-0.8108546161411283,-0.5980038232125224
2023,Garrett Wilson,00-0037740,15.6,10,2022,1,17,12.541176470588235,soph,True,16.209768529094873,16.42261932202348,-3.881442851435244,-3.668592058506638
2023,Jaylen Waddle,00-0036613,19.9,11,2021,2,14,14.185714285714285,vet,True,15.646105109781864,15.39774859415863,-1.2120343084443448,-1.460390824067579
2023,Chris Olave,00-0037239,20.4,12,2022,1,16,14.456249999999999,soph,True,15.588649899187988,15.39774859415863,-0.9414985941586309,-1.1323998991879893
2023,DeVonta Smith,00-0036912,23.3,13,2021,2,16,14.225,vet,True,15.280900310286668,15.39774859415863,-1.1727485941586302,-1.0559003102866686
2023,Tee Higgins,00-0036410,26.6,14,2020,3,12,11.466666666666667,vet,True,14.974217171053109,14.881502854988153,-3.4148361883214857,-3.507550504386442
2023,Calvin Ridley,00-0034837,29.2,15,2018,5,17,13.523529411764706,vet,True,14.758295655391546,14.881502854988153,-1.3579734432234467,-1.23476624362684
2023,Keenan Allen,00-0030279,29.2,16,2013,10,13,21.450769230769232,vet,True,14.758295655391546,14.881502854988153,6.56926637578108,6.6924735753776865
2023,DK Metcalf,00-0035640,30.8,17,2019,4,16,14.0875,vet,True,14.634782309946587,14.881502854988153,-0.7940028549881522,-0.5472823099465867
2023,Amari Cooper,00-0031544,35.4,18,2015,8,15,15.133333333333333,vet,True,14.312495551035846,14.318447404719464,0.8148859286138688,0.8208377822974864
2023,Deebo Samuel Sr.,00-0035719,37.2,19,2019,4,13,18.615384615384617,vet,True,14.197662455028055,14.318447404719464,4.296937210665153,4.417722160356561
2023,DeAndre Hopkins,00-0030564,41.4,20,2013,10,17,13.152941176470588,vet,True,13.949987106659862,14.318447404719464,-1.1655062282488764,-0.7970459301892738
2023,Drake London,00-0037238,44.1,21,2022,1,15,11.625333333333334,soph,True,13.803707342043236,13.894337842606387,-2.269004509273053,-2.178374008709902
2023,DJ Moore,00-0034827,44.7,22,2018,5,17,16.852941176470587,vet,True,13.77241867433823,13.894337842606387,2.9586033338642004,3.0805225021323572
2023,Jerry Jeudy,00-0036407,44.8,23,2020,3,16,8.8625,vet,True,13.767244758945512,13.894337842606387,-5.031837842606386,-4.904744758945512
2023,Christian Watson,00-0038124,48.6,24,2022,1,9,11.255555555555555,soph,True,13.57874157201116,13.894337842606387,-2.638782287050832,-2.3231860164556046
2023,Chris Godwin Jr.,00-0033921,49.3,25,2017,6,17,12.305882352941175,vet,True,13.54563113395353,13.894337842606387,-1.5884554896652112,-1.239748781012354
2023,Terry McLaurin,00-0035659,49.7,26,2019,4,17,11.952941176470588,vet,True,13.526921325678721,13.894337842606387,-1.9413966661357982,-1.5739801492081327
2023,Diontae Johnson,00-0035216,53.4,27,2019,4,13,11.746153846153845,vet,True,13.36066744765612,13.173062271062273,-1.4269084249084276,-1.6145136015022743
2023,Tyler Lockett,00-0032211,55.7,28,2015,8,17,11.905882352941177,vet,True,13.263031529823264,12.543744208908237,-0.6378618559670599,-1.3571491768820874
2023,Brandon Aiyuk,00-0036261,57.0,29,2020,3,16,15.575,vet,True,13.209614359719511,12.543744208908237,3.0312557910917626,2.365385640280488
2023,Christian Kirk,00-0034775,60.3,30,2018,5,11,13.332727272727272,vet,True,13.079305867226395,12.543744208908237,0.7889830638190354,0.2534214055008768
2024,Tyreek Hill,00-0033040,2.6,1,2016,8,17,12.835294117647058,vet,True,20.35827612706437,19.556530987394957,-6.7212368697479,-7.522982009417314
2024,CeeDee Lamb,00-0036358,3.7,2,2020,4,15,17.560000000000002,vet,True,19.541379563387167,19.556530987394957,-1.996530987394955,-1.981379563387165
2024,Amon-Ra St. Brown,00-0036963,6.2,3,2021,3,17,18.598823529411764,vet,True,18.346170052997557,18.379251629089865,0.219571900321899,0.2526534764142063
2024,Ja'Marr Chase,00-0036900,7.2,4,2021,3,17,23.705882352941178,vet,True,17.999955315378028,18.379251629089865,5.326630723851313,5.70592703756315
2024,Justin Jefferson,00-0036322,8.0,5,2020,4,17,18.67529411764706,vet,True,17.75601135568974,17.943725961538462,0.7315681561085974,0.9192827619573194
2024,A.J. Brown,00-0035676,10.9,6,2019,5,13,16.684615384615384,vet,True,17.039831774817056,17.943725961538462,-1.259110576923078,-0.3552163902016723
2024,Garrett Wilson,00-0037740,12.1,7,2022,2,17,14.81764705882353,vet,True,16.798012942560895,16.461948529411764,-1.6443014705882337,-1.980365883737365
2024,Marvin Harrison Jr.,00-0039849,14.5,8,2024,0,17,11.558823529411764,rookie,True,16.379070422810763,16.42261932202348,-4.863795792611715,-4.820246893398998
2024,Puka Nacua,00-0039075,15.2,9,2023,1,11,18.78181818181818,soph,True,16.269910252666342,16.42261932202348,2.3591988597947022,2.511907929151839
2024,Cooper Kupp,00-0033908,18.9,10,2017,7,12,14.583333333333334,vet,True,15.765478256011948,15.39774859415863,-0.8144152608252959,-1.1821449226786136
2024,Davante Adams,00-0031381,20.0,11,2014,10,14,17.235714285714284,vet,True,15.634499440495757,15.39774859415863,1.8379656915556541,1.6012148452185269
2024,Drake London,00-0037238,21.5,12,2022,2,17,16.51764705882353,vet,True,15.467053519764825,15.39774859415863,1.1198984646649013,1.0505935390587062
2024,Deebo Samuel Sr.,00-0035719,23.0,13,2019,5,13,11.26923076923077,vet,True,15.3109049570799,15.39774859415863,-4.12851782492786,-4.0416741878491305
2024,Chris Olave,00-0037239,26.2,14,2022,2,6,12.483333333333334,vet,True,15.0092985418121,14.881502854988153,-2.3981695216548182,-2.525965208478766
2024,Jaylen Waddle,00-0036613,29.1,15,2021,3,15,9.973333333333333,vet,True,14.76623846309456,14.881502854988153,-4.90816952165482,-4.792905129761227
2024,Nico Collins,00-0036554,32.1,16,2021,3,12,17.55,vet,True,14.539063622982914,14.881502854988153,2.668497145011848,3.010936377017087
2024,Mike Evans,00-0031408,33.5,17,2014,10,14,17.17142857142857,vet,True,14.440223717646433,14.626785714285713,2.5446428571428577,2.7312048537821383
2024,Malik Nabers,00-0039337,38.3,18,2024,0,15,18.240000000000002,rookie,True,14.130191222614647,14.318447404719464,3.921552595280538,4.109808777385355
2024,DeVonta Smith,00-0036912,38.3,19,2021,3,13,15.338461538461539,vet,True,14.130191222614647,14.318447404719464,1.020014133742075,1.2082703158468924
2024,DK Metcalf,00-0035640,40.7,20,2019,5,15,12.746666666666666,vet,True,13.989469873954937,14.318447404719464,-1.571780738052798,-1.2428032072882704
2024,Stefon Diggs,00-0031588,41.8,21,2015,9,8,15.24,vet,True,13.927724183450765,14.318447404719464,0.9215525952805361,1.312275816549235
2024,DJ Moore,00-0034827,43.7,22,2018,6,17,14.005882352941176,vet,True,13.824803854056503,13.894337842606387,0.11154451033478985,0.18107849888467342
2024,Michael Pittman Jr.,00-0036252,45.2,23,2020,4,16,10.3625,vet,True,13.746663946324338,13.894337842606387,-3.531837842606386,-3.384163946324337
2024,Brandon Aiyuk,00-0036261,48.1,24,2020,4,7,8.914285714285715,vet,True,13.60268517913451,13.894337842606387,-4.980052128320672,-4.6883994648487946
2024,Amari Cooper,00-0031544,49.2,25,2015,9,13,9.438461538461539,vet,True,13.55033230546666,13.894337842606387,-4.455876304144848,-4.11187076700512
2024,Tee Higgins,00-0036410,51.8,26,2020,4,12,18.508333333333333,vet,True,13.431101051448955,13.894337842606387,4.613995490726946,5.077232281884378
2024,Christian Kirk,00-0034775,55.6,27,2018,6,8,8.8625,vet,True,13.267192045183146,12.543744208908237,-3.681244208908236,-4.404692045183145
2024,Zay Flowers,00-0039064,56.8,28,2023,1,16,12.84375,soph,True,13.217752597183628,12.543744208908237,0.3000057910917633,-0.3740025971836278
2024,Tank Dell,00-0038977,57.5,29,2023,1,14,10.0,soph,True,13.189393041885918,12.543744208908237,-2.5437442089082367,-3.1893930418859178
2024,George Pickens,00-0037247,59.8,30,2022,2,14,11.742857142857144,vet,True,13.098584298129552,12.543744208908237,-0.8008870660510929,-1.3557271552724082
