position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,26.350000000000076,1.093170674325994,1.0494059100534547,1.1370524421804349
WR,relative,POOLED,26.400000000000077,1.0919537376241746,1.0480011712804196,1.1351691607204044
WR,relative,POOLED,26.450000000000077,1.0906914863733255,1.0464493530791625,1.1333791705726908
WR,relative,POOLED,26.500000000000078,1.0893882085433213,1.0448962191276059,1.132031759987414
WR,relative,POOLED,26.55000000000008,1.0880481921040372,1.0433262026268515,1.1311879874672073
WR,relative,POOLED,26.60000000000008,1.0866757250253478,1.042276882870827,1.1301098225849788
WR,relative,POOLED,26.65000000000008,1.0852750952771277,1.0414298129133541,1.1299816352453094
WR,relative,POOLED,26.70000000000008,1.0838505908292522,1.0402013768901905,1.129911210102478
WR,relative,POOLED,26.75000000000008,1.0824064996515956,1.0377453900788582,1.1288387127373938
WR,relative,POOLED,26.800000000000082,1.080947109714033,1.035227130323592,1.1277659322432934
WR,relative,POOLED,26.850000000000083,1.079476708986439,1.0332594830935635,1.1267624876439135
WR,relative,POOLED,26.900000000000084,1.0779995854386888,1.030772365309408,1.1251021369354834
WR,relative,POOLED,26.950000000000085,1.0765200270406567,1.0295038504363838,1.1234159934306427
WR,relative,POOLED,27.000000000000085,1.0750423217622176,1.0280466687119654,1.121889273965571
WR,relative,POOLED,27.050000000000086,1.073570064565112,1.026428957705427,1.1209304604664216
WR,relative,POOLED,27.100000000000087,1.0721034446273916,1.0247565721797842,1.120263136446659
WR,relative,POOLED,27.150000000000087,1.0706416066096076,1.0235175395264857,1.1196075969519006
WR,relative,POOLED,27.200000000000088,1.0691836948974176,1.0223673215943025,1.1175712949301413
WR,relative,POOLED,27.25000000000009,1.06772885387648,1.0212603414553625,1.1154496088372534
WR,relative,POOLED,27.30000000000009,1.0662762279324525,1.0202218244811099,1.113337432053517
WR,relative,POOLED,27.35000000000009,1.0648249614509935,1.0184127689131899,1.1116922099641922
WR,relative,POOLED,27.40000000000009,1.0633741988177605,1.0165314294250314,1.1103379992854296
WR,relative,POOLED,27.45000000000009,1.0619230844184118,1.0150645534103757,1.1089312968434244
WR,relative,POOLED,27.500000000000092,1.060470762638605,1.0130545899267918,1.10746907715432
WR,relative,POOLED,27.550000000000093,1.0590163778639987,1.0117324593600971,1.1065609575663828
WR,relative,POOLED,27.600000000000094,1.05755907448025,1.0104618469224982,1.1056393213029294
WR,relative,POOLED,27.650000000000095,1.056097996873018,1.0092074315759194,1.1046968188498807
WR,relative,POOLED,27.700000000000095,1.0546322894279598,1.0073817112576693,1.103732765419477
WR,relative,POOLED,27.750000000000096,1.0531610965307336,1.005302790356357,1.1026005448022815
WR,relative,POOLED,27.800000000000097,1.0516835625669976,1.0032352994959655,1.1005418816766275
WR,relative,POOLED,27.850000000000097,1.0501988319224096,1.0022975083596788,1.098453445620989
WR,relative,POOLED,27.900000000000098,1.0487060489826274,1.0011760987140796,1.0967857630514715
WR,relative,POOLED,27.9500000000001,1.0472043581333093,0.9994272251056413,1.096233117352264
WR,relative,POOLED,28.0000000000001,1.045692903760113,0.9976704990652806,1.0945344337270595
WR,relative,POOLED,28.0500000000001,1.044170830248697,0.9959047072296856,1.093374815247672
WR,relative,POOLED,28.1000000000001,1.0426372819847185,0.994129469822142,1.091645378313847
WR,relative,POOLED,28.1500000000001,1.041091403353836,0.9923444070659349,1.0900640721648458
WR,relative,POOLED,28.200000000000102,1.0395323387417075,0.9901319820358231,1.0890532574931342
WR,relative,POOLED,28.250000000000103,1.0379592325339908,0.9878881385763151,1.0880541287951984
WR,relative,POOLED,28.300000000000104,1.036371229116344,0.9862777412241183,1.086713502013305
WR,relative,POOLED,28.350000000000104,1.034767472874425,0.984792877378924,1.0853098228145588
WR,relative,POOLED,28.400000000000105,1.0331471081938917,0.9832584208699368,1.0840428732427971
WR,relative,POOLED,28.450000000000106,1.0315092794604022,0.981403247320112,1.0818850777638458
