opp,year,slot,sim,strat,pts14,pts17,nQB,nRB,nWR,nTE,pts_all
adp,2015,7,18,SD,1479.6399999999999,284.6,1,2,10,1,1764.2399999999998
adp,2015,7,18,SE,1644.3400000000001,439.52,2,3,7,2,2083.86
adp,2015,7,18,SF,1657.94,246.3,1,4,7,2,1904.24
adp,2015,7,18,SG,1604.3400000000001,298.2,1,7,4,2,1902.5400000000002
adp,2015,7,19,SA,1680.1399999999999,393.53999999999996,1,6,6,1,2073.68
adp,2015,7,19,SB,1450.54,311.0,1,2,10,1,1761.54
adp,2015,7,19,SC,1557.4400000000003,325.5,1,4,7,2,1882.9400000000003
adp,2015,7,19,SD,1447.7399999999998,308.4,1,2,10,1,1756.1399999999999
adp,2015,7,19,SE,1530.4,384.09999999999997,2,5,6,1,1914.5
adp,2015,7,19,SF,1458.44,265.8,1,4,7,2,1724.24
adp,2015,7,19,SG,1595.04,263.79999999999995,1,6,5,2,1858.84
adp,2015,8,0,SA,1504.46,307.72,2,6,5,1,1812.18
adp,2015,8,0,SB,1777.1000000000001,332.26,1,2,10,1,2109.36
adp,2015,8,0,SC,1696.3600000000001,349.36,1,4,7,2,2045.7200000000003
adp,2015,8,0,SD,1960.46,411.5,1,2,10,1,2371.96
adp,2015,8,0,SE,1608.2800000000002,365.02,2,4,6,2,1973.3000000000002
adp,2015,8,0,SF,1806.06,298.36,1,4,7,2,2104.42
adp,2015,8,0,SG,1714.96,368.55999999999995,1,6,5,2,2083.52
adp,2015,8,1,SA,1817.28,429.94000000000005,2,5,5,2,2247.2200000000003
adp,2015,8,1,SB,1897.8600000000001,422.84000000000003,1,2,10,1,2320.7000000000003
adp,2015,8,1,SC,2041.6599999999999,404.2,1,5,6,2,2445.8599999999997
adp,2015,8,1,SD,1934.1599999999999,418.6,1,2,10,1,2352.7599999999998
adp,2015,8,1,SE,1945.3600000000001,412.29999999999995,2,5,6,1,2357.66
adp,2015,8,1,SF,1840.0600000000002,369.1,1,4,7,2,2209.1600000000003
adp,2015,8,1,SG,1929.46,364.1,1,7,4,2,2293.56
adp,2015,8,2,SA,1761.7000000000003,418.84,1,5,7,1,2180.5400000000004
adp,2015,8,2,SB,1558.6399999999999,302.0,1,2,10,1,1860.6399999999999
adp,2015,8,2,SC,1254.24,233.10000000000002,1,2,10,1,1487.3400000000001
adp,2015,8,2,SD,1666.44,391.2,1,2,10,1,2057.64
adp,2015,8,2,SE,1254.24,233.10000000000002,1,2,10,1,1487.3400000000001
adp,2015,8,2,SF,1582.74,260.8,1,4,7,2,1843.54
adp,2015,8,2,SG,1304.44,268.70000000000005,1,4,7,2,1573.14
adp,2015,8,3,SA,1663.88,325.5,2,5,5,2,1989.38
adp,2015,8,3,SB,1560.9,267.24,1,2,10,1,1828.14
adp,2015,8,3,SC,1539.2,277.44,1,7,4,2,1816.64
adp,2015,8,3,SD,1560.9,267.24,1,2,10,1,1828.14
adp,2015,8,3,SE,1614.8,313.8,2,7,4,1,1928.6
adp,2015,8,3,SF,1663.06,349.86,1,4,7,2,2012.92
adp,2015,8,3,SG,1502.7,251.94,1,8,3,2,1754.64
adp,2015,8,4,SA,1889.04,303.72,2,6,5,1,2192.76
adp,2015,8,4,SB,1675.54,284.5,1,2,10,1,1960.04
adp,2015,8,4,SC,1657.74,310.20000000000005,1,3,8,2,1967.94
adp,2015,8,4,SD,1675.54,284.5,1,2,10,1,1960.04
adp,2015,8,4,SE,1816.2,401.14,2,2,8,2,2217.34
adp,2015,8,4,SF,1798.2400000000002,272.9,1,4,7,2,2071.1400000000003
adp,2015,8,4,SG,1720.44,286.8,1,6,5,2,2007.24
adp,2015,8,5,SA,1610.6399999999999,322.76,2,3,8,1,1933.3999999999999
adp,2015,8,5,SB,1341.7399999999998,198.6,1,2,10,1,1540.3399999999997
adp,2015,8,5,SC,1604.6399999999999,238.40000000000003,1,3,8,2,1843.04
adp,2015,8,5,SD,1341.7399999999998,198.6,1,2,10,1,1540.3399999999997
adp,2015,8,5,SE,1589.68,238.40000000000003,2,3,8,1,1828.0800000000002
adp,2015,8,5,SF,1376.94,164.6,1,4,7,2,1541.54
adp,2015,8,5,SG,1410.14,206.1,1,8,3,2,1616.24
adp,2015,8,6,SA,1866.02,228.68,2,4,6,2,2094.7
adp,2015,8,6,SB,1536.44,259.79999999999995,1,2,10,1,1796.24
adp,2015,8,6,SC,1552.7400000000002,208.2,1,2,9,2,1760.9400000000003
adp,2015,8,6,SD,1536.44,259.79999999999995,1,2,10,1,1796.24
adp,2015,8,6,SE,1703.16,246.92000000000002,2,2,9,1,1950.0800000000002
adp,2015,8,6,SF,1645.94,270.59999999999997,1,4,7,2,1916.54
adp,2015,8,6,SG,1682.64,253.89999999999998,1,6,5,2,1936.54
adp,2015,8,7,SA,1556.2800000000002,286.96000000000004,2,6,5,1,1843.2400000000002
adp,2015,8,7,SB,1526.94,214.10000000000002,1,2,10,1,1741.04
adp,2015,8,7,SC,1630.64,215.1,1,4,7,2,1845.74
adp,2015,8,7,SD,1625.44,214.2,1,2,10,1,1839.64
adp,2015,8,7,SE,1542.58,237.60000000000002,2,4,6,2,1780.1799999999998
adp,2015,8,7,SF,1810.3400000000001,263.9,1,4,7,2,2074.2400000000002
adp,2015,8,7,SG,1552.44,229.2,1,7,4,2,1781.64
adp,2015,8,8,SA,1653.6,391.44,2,4,6,2,2045.04
adp,2015,8,8,SB,1415.7400000000002,250.7,1,2,10,1,1666.4400000000003
adp,2015,8,8,SC,1619.3400000000001,311.20000000000005,1,2,9,2,1930.5400000000002
adp,2015,8,8,SD,1415.7400000000002,250.7,1,2,10,1,1666.4400000000003
adp,2015,8,8,SE,1598.2800000000002,331.64,2,2,8,2,1929.92
adp,2015,8,8,SF,1363.3400000000001,206.7,1,4,7,2,1570.0400000000002
adp,2015,8,8,SG,1472.3400000000001,250.6,1,5,6,2,1722.94
adp,2015,8,9,SA,1887.7399999999998,384.52,2,4,7,1,2272.2599999999998
adp,2015,8,9,SB,1526.14,253.39999999999998,1,2,10,1,1779.54
adp,2015,8,9,SC,1610.24,284.0,1,2,9,2,1894.24
adp,2015,8,9,SD,1530.94,269.59999999999997,1,2,10,1,1800.54
adp,2015,8,9,SE,1698.6000000000001,322.7,2,2,9,1,2021.3000000000002
adp,2015,8,9,SF,1701.74,306.09999999999997,1,4,7,2,2007.84
adp,2015,8,9,SG,1693.1399999999999,306.09999999999997,1,5,6,2,1999.2399999999998
adp,2015,8,10,SA,1667.48,313.9,2,7,4,1,1981.38
adp,2015,8,10,SB,1491.6400000000003,254.5,1,2,10,1,1746.1400000000003
adp,2015,8,10,SC,1554.54,292.6,1,3,8,2,1847.1399999999999
adp,2015,8,10,SD,1454.8400000000001,229.0,1,2,10,1,1683.8400000000001
adp,2015,8,10,SE,1595.98,293.74,2,3,7,2,1889.72
adp,2015,8,10,SF,1514.6399999999999,289.4,1,4,7,2,1804.04
adp,2015,8,10,SG,1549.04,266.9,1,6,5,2,1815.94
adp,2015,8,11,SA,1813.44,357.02,2,6,5,1,2170.46
adp,2015,8,11,SB,1659.04,295.7,1,2,10,1,1954.74
adp,2015,8,11,SC,1741.7,278.79999999999995,2,5,5,2,2020.5
adp,2015,8,11,SD,1659.04,295.7,1,2,10,1,1954.74
adp,2015,8,11,SE,1824.7,305.7,2,4,6,2,2130.4
adp,2015,8,11,SF,1564.54,243.6,1,4,7,2,1808.1399999999999
adp,2015,8,11,SG,1523.5400000000002,211.0,1,7,4,2,1734.5400000000002
adp,2015,8,12,SA,1949.86,292.38,2,5,6,1,2242.24
adp,2015,8,12,SB,1542.7399999999998,230.49999999999997,1,2,10,1,1773.2399999999998
adp,2015,8,12,SC,1781.34,254.5,1,4,7,2,2035.84
adp,2015,8,12,SD,1555.2399999999998,234.59999999999997,1,2,10,1,1789.8399999999997
adp,2015,8,12,SE,1732.62,250.84000000000003,2,3,7,2,1983.46
adp,2015,8,12,SF,1523.74,236.5,1,4,7,2,1760.24
adp,2015,8,12,SG,1464.1399999999999,190.6,1,7,4,2,1654.7399999999998
adp,2015,8,13,SA,1779.24,338.32000000000005,2,5,6,1,2117.56
adp,2015,8,13,SB,1642.64,245.6,1,2,10,1,1888.24
adp,2015,8,13,SC,1768.1399999999999,264.0,1,2,10,1,2032.1399999999999
adp,2015,8,13,SD,1642.64,245.6,1,2,10,1,1888.24
adp,2015,8,13,SE,1809.74,311.02,2,2,9,1,2120.76
adp,2015,8,13,SF,1400.6399999999999,263.1,1,4,7,2,1663.7399999999998
adp,2015,8,13,SG,1627.54,266.8,1,6,5,2,1894.34
adp,2015,8,14,SA,1633.02,386.6,2,4,6,2,2019.62
adp,2015,8,14,SB,1642.8399999999997,316.2,1,2,10,1,1959.0399999999997
adp,2015,8,14,SC,1574.8600000000001,428.05999999999995,1,4,7,2,2002.92
adp,2015,8,14,SD,1803.94,358.0,1,2,10,1,2161.94
adp,2015,8,14,SE,1622.72,415.49999999999994,2,4,6,2,2038.22
adp,2015,8,14,SF,1363.1399999999999,252.5,1,4,7,2,1615.6399999999999
adp,2015,8,14,SG,1511.6599999999999,377.56,1,5,6,2,1889.2199999999998
adp,2015,8,15,SA,1697.9199999999998,276.1,2,4,7,1,1974.02
adp,2015,8,15,SB,1553.6,261.20000000000005,1,2,10,1,1814.8
adp,2015,8,15,SC,1656.1,257.4,1,3,8,2,1913.5
adp,2015,8,15,SD,1584.5,267.4,1,2,10,1,1851.9
adp,2015,8,15,SE,1679.1799999999998,300.34000000000003,2,3,7,2,1979.52
adp,2015,8,15,SF,1499.24,222.89999999999998,1,4,7,2,1722.1399999999999
adp,2015,8,15,SG,1501.7399999999998,262.6,1,8,3,2,1764.3399999999997
adp,2015,8,16,SA,1738.12,410.52,2,5,5,2,2148.64
adp,2015,8,16,SB,1595.94,329.4,1,2,10,1,1925.3400000000001
adp,2015,8,16,SC,1664.54,235.8,1,3,8,2,1900.34
adp,2015,8,16,SD,1516.94,310.6,1,2,10,1,1827.54
adp,2015,8,16,SE,1821.78,383.64,2,3,7,2,2205.42
adp,2015,8,16,SF,1579.2400000000002,277.4,1,4,7,2,1856.6400000000003
adp,2015,8,16,SG,1532.04,341.5,1,6,5,2,1873.54
adp,2015,8,17,SA,1917.52,434.74,2,2,9,1,2352.26
adp,2015,8,17,SB,1786.96,448.96000000000004,1,2,10,1,2235.92
adp,2015,8,17,SC,1782.46,402.26000000000005,1,2,10,1,2184.7200000000003
adp,2015,8,17,SD,1851.8200000000002,403.68,1,2,10,1,2255.5
adp,2015,8,17,SE,1988.88,471.12,2,2,9,1,2460.0
adp,2015,8,17,SF,1836.96,321.76,1,4,7,2,2158.7200000000003
adp,2015,8,17,SG,1836.96,321.76,1,4,7,2,2158.7200000000003
adp,2015,8,18,SA,1580.1200000000001,270.88,2,2,9,1,1851.0
adp,2015,8,18,SB,1828.02,353.38,1,2,10,1,2181.4
adp,2015,8,18,SC,1762.3200000000002,299.68,1,3,8,2,2062.0
adp,2015,8,18,SD,1761.96,365.9,1,2,10,1,2127.86
adp,2015,8,18,SE,1661.8200000000002,268.58,2,2,8,2,1930.4
adp,2015,8,18,SF,1733.52,342.88,1,4,7,2,2076.4
adp,2015,8,18,SG,1747.02,283.68,1,5,6,2,2030.7
adp,2015,8,19,SA,1775.14,288.74,2,5,5,2,2063.88
adp,2015,8,19,SB,1693.84,341.20000000000005,1,2,10,1,2035.04
adp,2015,8,19,SC,1793.1399999999999,300.79999999999995,1,3,8,2,2093.9399999999996
adp,2015,8,19,SD,1528.54,326.5,1,2,10,1,1855.04
adp,2015,8,19,SE,1861.62,332.34,2,4,6,2,2193.96
adp,2015,8,19,SF,1647.94,240.5,1,4,7,2,1888.44
adp,2015,8,19,SG,1723.7399999999998,228.89999999999998,1,6,5,2,1952.6399999999999
adp,2015,9,0,SA,1742.4799999999998,333.62,2,3,7,2,2076.1
adp,2015,9,0,SB,1709.44,246.89999999999998,1,2,10,1,1956.3400000000001
adp,2015,9,0,SC,1509.8400000000001,217.8,1,3,8,2,1727.64
adp,2015,9,0,SD,1602.04,245.8,1,2,10,1,1847.84
adp,2015,9,0,SE,1602.0,309.79999999999995,2,3,7,2,1911.8
adp,2015,9,0,SF,1658.74,255.0,1,4,7,2,1913.74
adp,2015,9,0,SG,1668.94,196.5,1,5,6,2,1865.44
adp,2015,9,1,SA,1788.3400000000001,355.56,2,4,7,1,2143.9
adp,2015,9,1,SB,1703.14,330.5,1,2,10,1,2033.64
adp,2015,9,1,SC,1720.6399999999999,354.3,1,5,6,2,2074.94
adp,2015,9,1,SD,1778.54,362.0,1,2,10,1,2140.54
adp,2015,9,1,SE,1750.42,354.74,2,5,5,2,2105.16
adp,2015,9,1,SF,1551.44,246.89999999999998,1,4,7,2,1798.3400000000001
adp,2015,9,1,SG,1405.24,244.5,1,7,4,2,1649.74
adp,2015,9,2,SA,2000.92,387.8,2,3,7,2,2388.7200000000003
adp,2015,9,2,SB,1588.8400000000001,195.8,1,2,10,1,1784.64
adp,2015,9,2,SC,1679.2400000000002,239.0,1,5,6,2,1918.2400000000002
adp,2015,9,2,SD,1751.94,292.4,1,2,10,1,2044.3400000000001
adp,2015,9,2,SE,1674.28,225.0,2,5,6,1,1899.28
adp,2015,9,2,SF,1617.3400000000001,200.1,1,4,7,2,1817.44
adp,2015,9,2,SG,1616.14,263.2,1,6,5,2,1879.3400000000001
adp,2015,9,3,SA,1916.5600000000002,417.9,2,4,7,1,2334.46
adp,2015,9,3,SB,1698.44,328.9,1,2,10,1,2027.3400000000001
adp,2015,9,3,SC,1638.74,296.4,1,2,9,2,1935.1399999999999
adp,2015,9,3,SD,1698.44,328.9,1,2,10,1,2027.3400000000001
adp,2015,9,3,SE,1598.54,351.62,2,2,8,2,1950.1599999999999
adp,2015,9,3,SF,1581.04,222.0,1,4,7,2,1803.04
adp,2015,9,3,SG,1559.84,206.0,1,5,6,2,1765.84
adp,2015,9,4,SA,1707.82,334.14,2,5,6,1,2041.96
adp,2015,9,4,SB,1775.44,301.0,1,2,10,1,2076.44
adp,2015,9,4,SC,1723.7400000000002,249.8,1,3,8,2,1973.5400000000002
adp,2015,9,4,SD,1695.74,290.1,1,2,10,1,1985.8400000000001
adp,2015,9,4,SE,1760.38,262.20000000000005,2,3,7,2,2022.5800000000002
adp,2015,9,4,SF,1656.8400000000001,247.0,1,4,7,2,1903.8400000000001
adp,2015,9,4,SG,1717.14,235.3,1,5,6,2,1952.44
adp,2015,9,5,SA,1942.8600000000001,392.20000000000005,2,4,7,1,2335.0600000000004
adp,2015,9,5,SB,1557.54,288.9,1,2,10,1,1846.44
adp,2015,9,5,SC,1739.34,349.2,1,4,7,2,2088.54
adp,2015,9,5,SD,1529.6399999999999,331.20000000000005,1,2,10,1,1860.84
adp,2015,9,5,SE,1813.6799999999998,402.24,2,4,6,2,2215.92
adp,2015,9,5,SF,1581.0400000000002,218.3,1,4,7,2,1799.3400000000001
adp,2015,9,5,SG,1512.54,302.59999999999997,1,7,4,2,1815.1399999999999
adp,2015,9,6,SA,1763.2200000000003,342.96,2,5,6,1,2106.1800000000003
adp,2015,9,6,SB,1516.1399999999999,275.5,1,2,10,1,1791.6399999999999
adp,2015,9,6,SC,1619.8400000000001,258.2,1,5,6,2,1878.0400000000002
adp,2015,9,6,SD,1568.44,290.7,1,2,10,1,1859.14
adp,2015,9,6,SE,1822.6,347.59999999999997,2,5,6,1,2170.2
adp,2015,9,6,SF,1537.04,227.10000000000002,1,4,7,2,1764.1399999999999
adp,2015,9,6,SG,1472.3400000000001,309.5,1,8,3,2,1781.8400000000001
adp,2015,9,7,SA,1876.9,421.44,1,7,5,1,2298.34
adp,2015,9,7,SB,1884.54,436.79999999999995,1,2,10,1,2321.34
adp,2015,9,7,SC,1781.2400000000002,411.4,1,2,9,2,2192.6400000000003
adp,2015,9,7,SD,1884.54,436.79999999999995,1,2,10,1,2321.34
adp,2015,9,7,SE,1961.46,463.6,2,2,9,1,2425.06
adp,2015,9,7,SF,1746.44,291.0,1,4,7,2,2037.44
adp,2015,9,7,SG,1771.54,342.9,1,5,6,2,2114.44
adp,2015,9,8,SA,1648.62,417.46,2,7,4,1,2066.08
adp,2015,9,8,SB,1648.94,396.09999999999997,1,2,10,1,2045.04
adp,2015,9,8,SC,1398.8400000000001,370.4,1,5,6,2,1769.2400000000002
adp,2015,9,8,SD,1510.24,321.5,1,2,10,1,1831.74
adp,2015,9,8,SE,1469.38,396.64,2,5,5,2,1866.02
adp,2015,9,8,SF,1557.3400000000001,296.7,1,4,7,2,1854.0400000000002
adp,2015,9,8,SG,1410.94,325.79999999999995,1,6,5,2,1736.74
adp,2015,9,9,SA,1797.72,396.48,2,5,6,1,2194.2
adp,2015,9,9,SB,1709.3400000000001,299.9,1,2,10,1,2009.2400000000002
adp,2015,9,9,SC,1657.24,340.9,1,4,7,2,1998.1399999999999
adp,2015,9,9,SD,1728.24,303.6,1,2,10,1,2031.8400000000001
adp,2015,9,9,SE,1706.48,393.93999999999994,2,4,7,1,2100.42
adp,2015,9,9,SF,1628.54,255.60000000000002,1,4,7,2,1884.1399999999999
adp,2015,9,9,SG,1514.44,291.9,1,8,3,2,1806.3400000000001
adp,2015,9,10,SA,1957.3600000000001,389.41999999999996,2,5,5,2,2346.78
adp,2015,9,10,SB,1626.8400000000001,265.79999999999995,1,2,10,1,1892.64
adp,2015,9,10,SC,1678.7400000000002,351.40000000000003,1,2,9,2,2030.1400000000003
adp,2015,9,10,SD,1743.3400000000001,322.79999999999995,1,2,10,1,2066.1400000000003
adp,2015,9,10,SE,1723.0,372.5,2,3,8,1,2095.5
adp,2015,9,10,SF,1620.14,264.4,1,4,7,2,1884.54
adp,2015,9,10,SG,1781.54,327.0,1,5,6,2,2108.54
adp,2015,9,11,SA,1648.02,295.38,2,4,6,2,1943.4
adp,2015,9,11,SB,1562.3,272.86,1,2,10,1,1835.1599999999999
adp,2015,9,11,SC,1734.6,325.06,1,2,9,2,2059.66
adp,2015,9,11,SD,1733.52,313.48,1,2,10,1,2047.0
adp,2015,9,11,SE,1868.1399999999999,397.7,2,2,9,1,2265.8399999999997
adp,2015,9,11,SF,1752.42,281.58000000000004,1,4,7,2,2034.0
adp,2015,9,11,SG,1830.62,301.08000000000004,1,6,5,2,2131.7
adp,2015,9,12,SA,1879.44,442.15999999999997,2,6,4,2,2321.6
adp,2015,9,12,SB,1831.3400000000001,362.70000000000005,1,2,10,1,2194.04
adp,2015,9,12,SC,1697.1599999999999,373.56,1,3,8,2,2070.72
adp,2015,9,12,SD,1771.04,320.3,1,2,10,1,2091.34
adp,2015,9,12,SE,1640.7399999999998,398.65999999999997,2,3,7,2,2039.3999999999996
adp,2015,9,12,SF,1650.6399999999999,254.70000000000002,1,4,7,2,1905.34
adp,2015,9,12,SG,1660.06,282.56,1,5,6,2,1942.62
adp,2015,9,13,SA,1939.38,450.82,2,4,7,1,2390.2000000000003
adp,2015,9,13,SB,1641.5,316.65999999999997,1,2,10,1,1958.1599999999999
adp,2015,9,13,SC,1538.9,338.36,1,4,7,2,1877.2600000000002
adp,2015,9,13,SD,1746.56,376.70000000000005,1,2,10,1,2123.26
adp,2015,9,13,SE,1646.56,357.5,2,4,6,2,2004.06
adp,2015,9,13,SF,1933.22,376.88,1,4,7,2,2310.1
adp,2015,9,13,SG,1529.8600000000001,334.26,1,7,4,2,1864.1200000000001
adp,2015,9,14,SA,1540.06,313.09999999999997,1,5,7,1,1853.1599999999999
adp,2015,9,14,SB,1665.54,291.0,1,2,10,1,1956.54
adp,2015,9,14,SC,1856.46,361.4,1,3,8,2,2217.86
adp,2015,9,14,SD,1665.54,291.0,1,2,10,1,1956.54
adp,2015,9,14,SE,1778.6599999999999,365.4,2,2,8,2,2144.06
adp,2015,9,14,SF,1654.44,277.59999999999997,1,4,7,2,1932.04
adp,2015,9,14,SG,1663.7600000000002,286.2,1,5,6,2,1949.9600000000003
adp,2015,9,15,SA,1723.0,324.74,1,4,8,1,2047.74
adp,2015,9,15,SB,1656.24,329.0,1,2,10,1,1985.24
adp,2015,9,15,SC,1661.7399999999998,267.9,1,4,7,2,1929.6399999999999
